exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-03 20:11,0,fedgh,SGD,0.01,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,11,0.6040399197111561,False,False,0.6890453505312758
2023-09-03 20:13,1,fedgh,SGD,0.01,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,12,0.5787516077613116,False,False,0.6174903178573949
2023-09-03 20:15,2,fedgh,SGD,0.01,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,14,0.6023294881888199,False,False,0.6846140096979185
2023-09-03 20:17,0,fedgh,SGD,0.01,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.6033220440200855,False,False,0.6902889780937538
2023-09-03 20:19,1,fedgh,SGD,0.01,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,2,0.5999895906121344,False,False,0.6603968990726996
2023-09-03 20:22,2,fedgh,SGD,0.01,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.6075773631690217,False,False,0.6911400419235411
2023-09-03 20:26,0,fedgh,SGD,0.01,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6292909035619458,False,False,0.689397569899379
2023-09-03 20:31,1,fedgh,SGD,0.01,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6094761930586892,False,False,0.6944548119175906
2023-09-03 20:35,2,fedgh,SGD,0.01,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6366736170390441,False,False,0.687911593217118
2023-09-03 20:37,0,fedgh,SGD,0.05,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.6569346009794457,False,False,0.690267934312779
2023-09-03 20:40,1,fedgh,SGD,0.05,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6569480185789514,False,False,0.6930473093590932
2023-09-03 20:44,2,fedgh,SGD,0.05,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.673094062640584,False,False,0.6914219009436927
2023-09-03 20:46,0,fedgh,SGD,0.05,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.674783733614542,False,False,0.6996116090557749
2023-09-03 20:48,1,fedgh,SGD,0.05,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6760188720726651,False,False,0.7052132140396723
2023-09-03 20:51,2,fedgh,SGD,0.05,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6855058301077196,False,False,0.6993639980531879
2023-09-03 20:55,0,fedgh,SGD,0.05,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,2,0.6302704003593564,False,False,0.7392557200567256
2023-09-03 21:01,1,fedgh,SGD,0.05,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6687621118179615,False,False,0.782321455606149
2023-09-03 21:07,2,fedgh,SGD,0.05,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.7031033771783117,False,False,0.8087161957487788
2023-09-03 21:08,0,fedgh,SGD,0.25,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6739096925782924,False,False,0.6905410332750839
2023-09-03 21:10,1,fedgh,SGD,0.25,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6870052488062421,False,False,0.6963150566034229
2023-09-03 21:13,2,fedgh,SGD,0.25,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.679409284315007,False,False,0.6953557619516093
2023-09-03 21:15,0,fedgh,SGD,0.25,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6559108639744888,False,False,0.7024493684137815
2023-09-03 21:18,1,fedgh,SGD,0.25,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,4,0.5932355940960552,False,False,0.7005339468415308
2023-09-03 21:20,2,fedgh,SGD,0.25,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6860336589448177,False,False,0.6926267613708587
2023-09-03 21:30,0,fedgh,SGD,0.25,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,4,0.5707336142639451,False,False,0.7068774827364586
2023-09-03 21:37,1,fedgh,SGD,0.25,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,6,0.6094228823247253,False,False,0.6969528265205339
2023-09-03 21:43,2,fedgh,SGD,0.25,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,2,0.6037520106218875,False,False,0.707766405529034
