exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-03 15:03,0,fedgh,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,136,0.6928354808736172,False,False,0.6812180702035961
2023-09-03 15:05,1,fedgh,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,185,0.7100482919961041,False,False,0.7034206283289773
2023-09-03 15:08,2,fedgh,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,198,0.6840712741493603,False,False,0.6766970107747363
2023-09-03 15:11,0,fedgh,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,116,0.7437901582047113,False,False,0.7415127246641241
2023-09-03 15:14,1,fedgh,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,48,0.7392558257010872,False,False,0.7284307275645144
2023-09-03 15:17,2,fedgh,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,61,0.7459242830697785,False,False,0.7459022073658789
2023-09-03 15:21,0,fedgh,SGD,0.01,citeseer,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,13,0.7391856744120483,False,False,0.7396156972272605
2023-09-03 15:25,1,fedgh,SGD,0.01,citeseer,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,8,0.7517015123764197,False,False,0.7311617032500182
2023-09-03 15:29,2,fedgh,SGD,0.01,citeseer,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,13,0.7493031915998933,False,False,0.7532010191087302
2023-09-03 15:32,0,fedgh,SGD,0.05,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,126,0.7516308149080781,False,False,0.7446461821572511
2023-09-03 15:34,1,fedgh,SGD,0.05,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,33,0.7304226072150053,False,False,0.7291645298417978
2023-09-03 15:36,2,fedgh,SGD,0.05,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,51,0.7466315327015157,False,False,0.7677917677525261
2023-09-03 15:38,0,fedgh,SGD,0.05,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,27,0.7371545070452699,False,False,0.7507410659544984
2023-09-03 15:40,1,fedgh,SGD,0.05,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,9,0.7275593990950131,False,False,0.7396514120334077
2023-09-03 15:42,2,fedgh,SGD,0.05,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,13,0.7450143101332571,False,False,0.750284739159456
2023-09-03 15:46,0,fedgh,SGD,0.05,citeseer,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,2,0.7557329484851392,False,False,0.7585703988046039
2023-09-03 15:49,1,fedgh,SGD,0.05,citeseer,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,4,0.7567108545316784,False,False,0.7385466619889197
2023-09-03 15:52,2,fedgh,SGD,0.05,citeseer,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,2,0.7611129194597412,False,False,0.7485473404955165
2023-09-03 15:53,0,fedgh,SGD,0.25,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,4,0.40290882155084623,False,False,0.49705471770613985
2023-09-03 15:54,1,fedgh,SGD,0.25,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,5,0.4006035443881452,False,False,0.49507973226264806
2023-09-03 15:55,2,fedgh,SGD,0.25,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,4,0.3775915931270866,False,False,0.4773529266393707
2023-09-03 15:57,0,fedgh,SGD,0.25,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,1,0.3553286458951693,False,False,0.49206407316775713
2023-09-03 15:59,1,fedgh,SGD,0.25,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,63,0.41099360881128877,False,False,0.4857790202727549
2023-09-03 16:00,2,fedgh,SGD,0.25,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,34,0.4023341559623904,False,False,0.45416693294992394
2023-09-03 16:03,0,fedgh,SGD,0.25,citeseer,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,1,0.5777104271392193,False,False,0.5920989163478523
2023-09-03 16:07,1,fedgh,SGD,0.25,citeseer,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.6229959663070662,False,False,0.6243031558495499
2023-09-03 16:10,2,fedgh,SGD,0.25,citeseer,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.6469232718193925,False,False,0.6598729121071621
