exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023/9/3 12:14,0,fedgh,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,84,0.294105616,FALSE,FALSE,0.363535165
2023/9/3 12:14,1,fedgh,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,190,0.798668826,FALSE,FALSE,0.800226458
2023/9/3 12:15,2,fedgh,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,56,0.414903309,FALSE,FALSE,0.46028736
2023/9/3 12:16,0,fedgh,SGD,0.01,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,132,0.849799767,FALSE,FALSE,0.855278943
2023/9/3 12:17,1,fedgh,SGD,0.01,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,100,0.847230774,FALSE,FALSE,0.849301434
2023/9/3 12:19,2,fedgh,SGD,0.01,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,160,0.859981229,FALSE,FALSE,0.863638911
2023/9/3 12:20,0,fedgh,SGD,0.01,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,24,0.856352937,FALSE,FALSE,0.861846807
2023/9/3 12:21,1,fedgh,SGD,0.01,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,18,0.855341576,FALSE,FALSE,0.856924743
2023/9/3 12:22,2,fedgh,SGD,0.01,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,24,0.856074381,FALSE,FALSE,0.845951697
2023/9/3 12:23,0,fedgh,SGD,0.05,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,101,0.849550601,FALSE,FALSE,0.84825683
2023/9/3 12:24,1,fedgh,SGD,0.05,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,105,0.840409889,FALSE,FALSE,0.848725774
2023/9/3 12:25,2,fedgh,SGD,0.05,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,146,0.851137622,FALSE,FALSE,0.864386411
2023/9/3 12:26,0,fedgh,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,19,0.852695255,FALSE,FALSE,0.843334766
2023/9/3 12:27,1,fedgh,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,26,0.841483883,FALSE,FALSE,0.849301434
2023/9/3 12:27,2,fedgh,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,38,0.853222977,FALSE,FALSE,0.853160344
2023/9/3 12:28,0,fedgh,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.858452986,FALSE,FALSE,0.848315608
2023/9/3 12:29,1,fedgh,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.847461392,FALSE,FALSE,0.850606046
2023/9/3 12:30,2,fedgh,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.862143912,FALSE,FALSE,0.855854604
2023/9/3 12:31,0,fedgh,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,10,0.65986963,FALSE,FALSE,0.754464763
2023/9/3 12:31,1,fedgh,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,34,0.689601394,FALSE,FALSE,0.769634776
2023/9/3 12:32,2,fedgh,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,25,0.588366852,FALSE,FALSE,0.749238609
2023/9/3 12:32,0,fedgh,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,33,0.55156624,FALSE,FALSE,0.772882293
2023/9/3 12:33,1,fedgh,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,60,0.742655408,FALSE,FALSE,0.799391433
2023/9/3 12:34,2,fedgh,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,29,0.772838209,FALSE,FALSE,0.800890287
2023/9/3 12:36,0,fedgh,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,0,0.724661533,FALSE,FALSE,0.813380735
2023/9/3 12:37,1,fedgh,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,28,0.658822456,FALSE,FALSE,0.735440337
2023/9/3 12:38,2,fedgh,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,47,0.480826218,FALSE,FALSE,0.76967886
