exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023/9/3 18:58,0,fedgh,SGD,0.01,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,3,0.594651667,FALSE,FALSE,0.689349068
2023/9/3 19:00,1,fedgh,SGD,0.01,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,6,0.593909093,FALSE,FALSE,0.631479215
2023/9/3 19:03,2,fedgh,SGD,0.01,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,4,0.536257876,FALSE,FALSE,0.642773064
2023/9/3 19:05,0,fedgh,SGD,0.01,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,2,0.626533258,FALSE,FALSE,0.678034316
2023/9/3 19:07,1,fedgh,SGD,0.01,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,3,0.578562558,FALSE,FALSE,0.578562558
2023/9/3 19:09,2,fedgh,SGD,0.01,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,1,0.613595919,FALSE,FALSE,0.678034316
2023/9/3 19:12,0,fedgh,SGD,0.01,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.640803345,FALSE,FALSE,0.675935089
2023/9/3 19:17,1,fedgh,SGD,0.01,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,69,0.666709464,FALSE,FALSE,0.669353797
2023/9/3 19:21,2,fedgh,SGD,0.01,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.61140746,FALSE,FALSE,0.661238914
2023/9/3 19:22,0,fedgh,SGD,0.05,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,1,0.627164587,FALSE,FALSE,0.672852625
2023/9/3 19:23,1,fedgh,SGD,0.05,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,1,0.656607863,FALSE,FALSE,0.67308304
2023/9/3 19:26,2,fedgh,SGD,0.05,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,1,0.594651667,FALSE,FALSE,0.665239902
2023/9/3 19:28,0,fedgh,SGD,0.05,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,1,0.657358568,FALSE,FALSE,0.678866761
2023/9/3 19:30,1,fedgh,SGD,0.05,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,1,0.678787139,FALSE,FALSE,0.677361114
2023/9/3 19:32,2,fedgh,SGD,0.05,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.676943821,FALSE,FALSE,0.678787139
2023/9/3 19:38,0,fedgh,SGD,0.05,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,32,0.782897883,FALSE,FALSE,0.826471879
2023/9/3 19:44,1,fedgh,SGD,0.05,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,174,0.787809555,FALSE,FALSE,0.840373935
2023/9/3 19:51,2,fedgh,SGD,0.05,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,124,0.756829866,FALSE,FALSE,0.817677736
2023/9/3 19:52,0,fedgh,SGD,0.25,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,6,0.665554809,FALSE,FALSE,0.683177919
2023/9/3 19:54,1,fedgh,SGD,0.25,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,61,0.678285257,FALSE,FALSE,0.688275841
2023/9/3 19:55,2,fedgh,SGD,0.25,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.678034316,FALSE,FALSE,0.68962087
2023/9/3 19:56,0,fedgh,SGD,0.25,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.643655395,FALSE,FALSE,0.679143646
2023/9/3 19:58,1,fedgh,SGD,0.25,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,1,0.678787139,FALSE,FALSE,0.677824428
2023/9/3 20:00,2,fedgh,SGD,0.25,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,12,0.678787139,FALSE,FALSE,0.679143646
2023/9/3 20:04,0,fedgh,SGD,0.25,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.67308304,FALSE,FALSE,0.682708708
2023/9/3 20:06,1,fedgh,SGD,0.25,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,1,0.680320572,FALSE,FALSE,0.696719859
2023/9/3 20:09,2,fedgh,SGD,0.25,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,1,0.655357897,FALSE,FALSE,0.694447128
