exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023/9/3 14:26,0,fedgh,SGD,0.01,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,196,0.695710011,FALSE,FALSE,0.694291571
2023/9/3 14:27,1,fedgh,SGD,0.01,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,198,0.716118174,FALSE,FALSE,0.713281295
2023/9/3 14:29,2,fedgh,SGD,0.01,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,195,0.695905015,FALSE,FALSE,0.698488995
2023/9/3 14:30,0,fedgh,SGD,0.01,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,112,0.752846809,FALSE,FALSE,0.743830371
2023/9/3 14:32,1,fedgh,SGD,0.01,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,134,0.741836005,FALSE,FALSE,0.748696622
2023/9/3 14:33,2,fedgh,SGD,0.01,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,73,0.757470819,FALSE,FALSE,0.762512328
2023/9/3 14:34,0,fedgh,SGD,0.01,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,26,0.751649292,FALSE,FALSE,0.753933135
2023/9/3 14:36,1,fedgh,SGD,0.01,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,16,0.745801847,FALSE,FALSE,0.746044088
2023/9/3 14:38,2,fedgh,SGD,0.01,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,13,0.750415198,FALSE,FALSE,0.75682791
2023/9/3 14:39,0,fedgh,SGD,0.05,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,151,0.740269798,FALSE,FALSE,0.742980227
2023/9/3 14:40,1,fedgh,SGD,0.05,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,85,0.744625648,FALSE,FALSE,0.741915219
2023/9/3 14:42,2,fedgh,SGD,0.05,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,106,0.74023322,FALSE,FALSE,0.749656498
2023/9/3 14:43,0,fedgh,SGD,0.05,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,27,0.743528663,FALSE,FALSE,0.749862162
2023/9/3 14:44,1,fedgh,SGD,0.05,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,28,0.741973114,FALSE,FALSE,0.740554675
2023/9/3 14:45,2,fedgh,SGD,0.05,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,14,0.762454433,FALSE,FALSE,0.767748841
2023/9/3 14:47,0,fedgh,SGD,0.05,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,2,0.741392589,FALSE,FALSE,0.756896465
2023/9/3 14:48,1,fedgh,SGD,0.05,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,3,0.752641146,FALSE,FALSE,0.752641146
2023/9/3 14:50,2,fedgh,SGD,0.05,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,2,0.756875147,FALSE,FALSE,0.767875291
2023/9/3 14:51,0,fedgh,SGD,0.25,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,11,0.655990669,FALSE,FALSE,0.667338187
2023/9/3 14:52,1,fedgh,SGD,0.25,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,7,0.672244045,FALSE,FALSE,0.686544233
2023/9/3 14:52,2,fedgh,SGD,0.25,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,37,0.651259956,FALSE,FALSE,0.685389353
2023/9/3 14:54,0,fedgh,SGD,0.25,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,62,0.587303719,FALSE,FALSE,0.561106006
2023/9/3 14:55,1,fedgh,SGD,0.25,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,12,0.584343195,FALSE,FALSE,0.684909471
2023/9/3 14:56,2,fedgh,SGD,0.25,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,36,0.629396776,FALSE,FALSE,0.723926437
2023/9/3 14:57,0,fedgh,SGD,0.25,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,18,0.652136019,FALSE,FALSE,0.666320416
2023/9/3 14:59,1,fedgh,SGD,0.25,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.67435106,FALSE,FALSE,0.667258861
2023/9/3 15:01,2,fedgh,SGD,0.25,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,0,0.682694183,FALSE,FALSE,0.679857303
