exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,FML_alpha,FML_beta,FML_meme_model,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-04 08:54,0,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,44,0.411990570466897,False,0.3,0.3,gat,False,0.41736889056147086
2023-09-04 08:59,1,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,81,0.41487945935578596,False,0.3,0.3,gat,False,0.41366752096329434
2023-09-04 09:03,2,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.46221633878841006,False,0.3,0.3,gat,False,0.5054725180468888
2023-09-04 09:08,0,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,44,0.411990570466897,False,0.3,0.5,gat,False,0.41736889056147086
2023-09-04 09:13,1,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,80,0.41487945935578596,False,0.3,0.5,gat,False,0.4150564098521832
2023-09-04 09:18,2,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.46573288725176704,False,0.3,0.5,gat,False,0.5054725180468888
2023-09-04 09:23,0,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,44,0.411990570466897,False,0.3,1.0,gat,False,0.41736889056147086
2023-09-04 09:28,1,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,80,0.4121016815780082,False,0.3,1.0,gat,False,0.41366752096329423
2023-09-04 09:32,2,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.4643439983628782,False,0.3,1.0,gat,False,0.501305851380222
2023-09-04 09:37,0,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,27,0.4314350149113415,False,0.5,0.3,gat,False,0.4412250997117977
2023-09-04 09:42,1,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,49,0.4272683482446748,False,0.5,0.3,gat,False,0.42256724996058426
2023-09-04 09:45,2,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.47959931751181434,False,0.5,0.3,gat,False,0.5190830400216737
2023-09-04 09:49,0,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,27,0.4314350149113415,False,0.5,0.5,gat,False,0.4412250997117977
2023-09-04 09:53,1,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,48,0.4272683482446748,False,0.5,0.5,gat,False,0.42256724996058426
2023-09-04 09:56,2,fml,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.4782104286229255,False,0.5,0.5,gat,False,0.516305262243896
