exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,FML_alpha,FML_beta,FML_meme_model,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023/9/3 22:34,0,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,23,0.444687254,FALSE,0.3,0.3,gat,FALSE,0.520596721
2023/9/3 22:36,1,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,54,0.42249119,FALSE,0.3,0.3,gat,FALSE,0.490633299
2023/9/3 22:38,2,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,54,0.448958421,FALSE,0.3,0.3,gat,FALSE,0.478726943
2023/9/3 22:40,0,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,23,0.444687254,FALSE,0.3,0.5,gat,FALSE,0.51942025
2023/9/3 22:42,1,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,54,0.42249119,FALSE,0.3,0.5,gat,FALSE,0.490633299
2023/9/3 22:44,2,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,54,0.448958421,FALSE,0.3,0.5,gat,FALSE,0.476785195
2023/9/3 22:46,0,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,23,0.441915446,FALSE,0.3,1,gat,FALSE,0.520456775
2023/9/3 22:49,1,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,54,0.42249119,FALSE,0.3,1,gat,FALSE,0.490633299
2023/9/3 22:50,2,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,54,0.450484115,FALSE,0.3,1,gat,FALSE,0.477615255
2023/9/3 22:52,0,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,13,0.442315654,FALSE,0.5,0.3,gat,FALSE,0.560729272
2023/9/3 22:54,1,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,32,0.42249119,FALSE,0.5,0.3,gat,FALSE,0.493686735
2023/9/3 22:55,2,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,33,0.448032646,FALSE,0.5,0.3,gat,FALSE,0.528818926
2023/9/3 22:57,0,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,13,0.442315654,FALSE,0.5,0.5,gat,FALSE,0.545960568
2023/9/3 22:59,1,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,31,0.42249119,FALSE,0.5,0.5,gat,FALSE,0.493686735
2023/9/3 23:01,2,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,33,0.448032646,FALSE,0.5,0.5,gat,FALSE,0.528818926
2023/9/3 23:02,0,fml,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,13,0.439262219,FALSE,0.5,1,gat,FALSE,0.560729272
