exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,proto_weight,local_eval_whole_test_dataset,individual_best_test_acc_avg,individual_avg_test_acc_with_global_prototype,individual_avg_test_acc_with_local_prototype
2023-09-05 10:41,0,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,6,0.44532390380023035,False,0.1,False,0.45022934115247626,0.0,0.0
2023-09-05 10:43,1,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,20,0.43282390380023045,False,0.1,False,0.46743463539411767,0.0,0.0
2023-09-05 10:44,2,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,7,0.40656297532138047,False,0.1,False,0.4524257169998446,0.0,0.0
2023-09-05 10:46,0,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,6,0.4425461260224526,False,1.0,False,0.44884045226358743,0.0,0.0
2023-09-05 10:48,1,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,20,0.42865723713356374,False,1.0,False,0.4624682885995021,0.0,0.0
2023-09-05 10:49,2,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,7,0.3949687724228297,False,1.0,False,0.44295917367576204,0.0,0.0
2023-09-05 10:51,0,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,7,0.4467127926891193,False,10.0,False,0.4488960078191429,0.0,0.0
2023-09-05 10:53,1,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,96,0.44115723713356375,False,10.0,False,0.4741686084715534,0.0,0.0
2023-09-05 10:55,2,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,7,0.43282390380023045,False,10.0,False,0.4436068492122116,0.0,0.0
2023-09-05 10:58,0,fedproto,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,198,0.7704916574807743,False,0.1,False,0.752221163536786,0.0,0.0
2023-09-05 11:01,1,fedproto,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,185,0.7628348571148167,False,0.1,False,0.7662594851220479,0.0,0.0
2023-09-05 11:05,2,fedproto,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,161,0.7596802261567424,False,0.1,False,0.7569025447495752,0.0,0.0
2023-09-05 11:08,0,fedproto,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,182,0.7708565546591579,False,1.0,False,0.7497821391465422,0.0,0.0
2023-09-05 11:11,1,fedproto,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,178,0.763397395668591,False,1.0,False,0.763397395668591,0.0,0.0
2023-09-05 11:15,2,fedproto,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,122,0.7668223119765777,False,1.0,False,0.7512262162471597,0.0,0.0
2023-09-05 11:18,0,fedproto,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,181,0.7314072588627931,False,10.0,False,0.7174756112114415,0.0,0.0
2023-09-05 11:21,1,fedproto,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,146,0.7252949189529656,False,10.0,False,0.7171021084954493,0.0,0.0
2023-09-05 11:25,2,fedproto,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,179,0.7229067026953283,False,10.0,False,0.7123424421250466,0.0,0.0
2023-09-05 11:28,0,fedproto,SGD,0.01,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,20,0.7911879512897699,False,0.1,False,0.7947326667369244,0.0,0.0
2023-09-05 11:32,1,fedproto,SGD,0.01,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,26,0.8073726329932013,False,0.1,False,0.8031552416888534,0.0,0.0
2023-09-05 11:37,2,fedproto,SGD,0.01,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,31,0.8186287305541768,False,0.1,False,0.8061187777632413,0.0,0.0
2023-09-05 11:41,0,fedproto,SGD,0.01,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,19,0.7876432358426155,False,1.0,False,0.7894047534577917,0.0,0.0
2023-09-05 11:44,1,fedproto,SGD,0.01,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,24,0.7922894005651322,False,1.0,False,0.8042053771902085,0.0,0.0
2023-09-05 11:47,2,fedproto,SGD,0.01,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,29,0.7899614872859995,False,1.0,False,0.80688581445766,0.0,0.0
2023-09-05 11:55,0,fedproto,SGD,0.01,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,30,0.8043507309838999,False,10.0,False,0.7849484021921513,0.0,0.0
