exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,proto_weight,local_eval_whole_test_dataset,individual_best_test_acc_avg,individual_avg_test_acc_with_global_prototype,individual_avg_test_acc_with_local_prototype
2023-09-05 03:30,1,fedproto,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,100,0.8215112623231569,False,0.1,False,0.8354159020986682,0.0,0.0
2023-09-05 03:33,2,fedproto,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,65,0.827658526402361,False,0.1,False,0.8351164286577679,0.0,0.0
2023-09-05 03:35,0,fedproto,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,70,0.8207891379865574,False,1.0,False,0.8269872289581558,0.0,0.0
2023-09-05 03:37,1,fedproto,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,66,0.8247899790396632,False,1.0,False,0.8014347627006932,0.0,0.0
2023-09-05 03:40,2,fedproto,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,93,0.8261506256610174,False,1.0,False,0.8216456357137284,0.0,0.0
2023-09-05 03:43,0,fedproto,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,62,0.8196990808434353,False,10.0,False,0.8038057563789007,0.0,0.0
2023-09-05 03:47,1,fedproto,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,43,0.829049134600508,False,10.0,False,0.8099314967880943,0.0,0.0
2023-09-05 03:51,2,fedproto,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,162,0.8161452798823792,False,10.0,False,0.8034451297319644,0.0,0.0
2023-09-05 03:54,0,fedproto,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,15,0.827277087804101,False,0.1,False,0.8377284494249422,0.0,0.0
2023-09-05 03:58,1,fedproto,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,19,0.8389087564250859,False,0.1,False,0.8331633305214637,0.0,0.0
2023-09-05 04:01,2,fedproto,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,16,0.8259674738777452,False,0.1,False,0.8314366914441287,0.0,0.0
2023-09-05 04:04,0,fedproto,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,16,0.8205638563845549,False,1.0,False,0.8412616976015566,0.0,0.0
2023-09-05 04:07,1,fedproto,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,24,0.8247738211786968,False,1.0,False,0.8300235353261243,0.0,0.0
2023-09-05 04:11,2,fedproto,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,22,0.8249515018449654,False,1.0,False,0.8289145546385386,0.0,0.0
2023-09-05 04:14,0,fedproto,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,18,0.8075304889376099,False,10.0,False,0.818266137023954,0.0,0.0
2023-09-05 04:18,1,fedproto,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,35,0.8141387492630165,False,10.0,False,0.8201692793105908,0.0,0.0
2023-09-05 04:22,2,fedproto,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,39,0.8066582990877522,False,10.0,False,0.8112230582127131,0.0,0.0
2023-09-05 04:23,0,fedproto,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,102,0.8176709198255067,False,0.1,False,0.8160804434715544,0.0,0.0
2023-09-05 04:26,1,fedproto,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,129,0.8295814571592685,False,0.1,False,0.8181583537677529,0.0,0.0
2023-09-05 04:28,2,fedproto,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,130,0.8324932105342251,False,0.1,False,0.8133452466701774,0.0,0.0
2023-09-05 04:30,0,fedproto,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,89,0.8159837037127993,False,1.0,False,0.8205648806344016,0.0,0.0
2023-09-05 04:33,1,fedproto,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,119,0.8164906661896405,False,1.0,False,0.8195385289237022,0.0,0.0
2023-09-05 04:35,2,fedproto,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,110,0.8232183195016193,False,1.0,False,0.8185695473714079,0.0,0.0
2023-09-05 04:37,0,fedproto,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,162,0.783209709619135,False,10.0,False,0.7747968353298648,0.0,0.0
2023-09-05 04:40,1,fedproto,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,101,0.8275975797677229,False,10.0,False,0.8050779958403222,0.0,0.0
2023-09-05 04:43,2,fedproto,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,123,0.7977896890533647,False,10.0,False,0.7878502025148018,0.0,0.0
2023-09-05 04:45,0,fedproto,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,22,0.8257747594431993,False,0.1,False,0.8205692755578771,0.0,0.0
2023-09-05 04:47,1,fedproto,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,26,0.8356402128151016,False,0.1,False,0.8444297184051546,0.0,0.0
2023-09-05 04:49,2,fedproto,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,13,0.8386054999365549,False,0.1,False,0.8349051565741961,0.0,0.0
2023-09-05 04:50,0,fedproto,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,46,0.8279278324638645,False,1.0,False,0.8210950548506265,0.0,0.0
2023-09-05 04:52,1,fedproto,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,39,0.8300948616386826,False,1.0,False,0.8293727906663608,0.0,0.0
2023-09-05 04:54,2,fedproto,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,31,0.8217375681750061,False,1.0,False,0.824864017671441,0.0,0.0
2023-09-05 04:57,0,fedproto,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,109,0.8210556852502766,False,10.0,False,0.81413757180605,0.0,0.0
2023-09-05 04:59,1,fedproto,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,21,0.8147688877740606,False,10.0,False,0.8245279867922527,0.0,0.0
2023-09-05 05:01,2,fedproto,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,14,0.8035285716909758,False,10.0,False,0.8219702634339436,0.0,0.0
2023-09-05 05:05,0,fedproto,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,5,0.8259757052131291,False,0.1,False,0.8251212559856518,0.0,0.0
2023-09-05 10:25,0,fedproto,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,5,0.8263259521821459,False,0.1,False,0.8251212559856518,0.0,0.0
2023-09-05 10:26,1,fedproto,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,10,0.8349539349668967,False,0.1,False,0.8286788933586164,0.0,0.0
2023-09-05 10:28,2,fedproto,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,4,0.8308103893449932,False,0.1,False,0.8339793810341604,0.0,0.0
2023-09-05 10:30,0,fedproto,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,22,0.823776719326103,False,1.0,False,0.8255147089669268,0.0,0.0
2023-09-05 10:32,1,fedproto,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,18,0.8160041566543986,False,1.0,False,0.8281935079160636,0.0,0.0
2023-09-05 10:34,2,fedproto,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,7,0.8360806562768623,False,1.0,False,0.8296105004459765,0.0,0.0
2023-09-05 10:36,0,fedproto,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,23,0.7675348657443057,False,10.0,False,0.7719545198606059,0.0,0.0
2023-09-05 10:38,1,fedproto,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,53,0.7590852274453497,False,10.0,False,0.7806180891980761,0.0,0.0
2023-09-05 10:39,2,fedproto,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,15,0.7845491985829065,False,10.0,False,0.830196462059193,0.0,0.0
