exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,proto_weight,local_eval_whole_test_dataset,individual_best_test_acc_avg,individual_avg_test_acc_with_global_prototype,individual_avg_test_acc_with_local_prototype
2023-09-05 18:19,0,fedproto,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,27,0.44628438012240246,False,0.1,False,0.44760016959608667,0.0,0.0
2023-09-05 18:22,1,fedproto,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,22,0.44853157113363845,False,0.1,False,0.4263527812628099,0.0,0.0
2023-09-05 18:23,2,fedproto,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,25,0.42203621288783666,False,0.1,False,0.42463995022529727,0.0,0.0
2023-09-05 18:25,0,fedproto,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,27,0.4446970785351009,False,1.0,False,0.44760016959608667,0.0,0.0
2023-09-05 18:26,1,fedproto,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,22,0.3818298167476736,False,1.0,False,0.3905983483640837,0.0,0.0
2023-09-05 18:28,2,fedproto,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,25,0.42203621288783666,False,1.0,False,0.4221464917059806,0.0,0.0
2023-09-05 18:29,0,fedproto,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,31,0.44883654705659193,False,10.0,False,0.4446970785351009,0.0,0.0
2023-09-05 18:31,1,fedproto,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,23,0.38970617430824167,False,10.0,False,0.3940556216843707,0.0,0.0
2023-09-05 18:34,2,fedproto,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,27,0.4305950631971306,False,10.0,False,0.4194173118565915,0.0,0.0
2023-09-05 18:38,0,fedproto,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,149,0.7234226425806047,False,0.1,False,0.7098182559420458,0.0,0.0
2023-09-05 18:41,1,fedproto,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,153,0.7241601076411663,False,0.1,False,0.7191973202692454,0.0,0.0
2023-09-05 18:45,2,fedproto,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,154,0.7270087005718538,False,0.1,False,0.712046530840352,0.0,0.0
2023-09-05 18:49,0,fedproto,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,130,0.7056806603297587,False,1.0,False,0.6932229165283476,0.0,0.0
2023-09-05 18:53,1,fedproto,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,178,0.7158797671271309,False,1.0,False,0.7167033074594432,0.0,0.0
2023-09-05 18:56,2,fedproto,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,169,0.7168214172951689,False,1.0,False,0.7112398782372562,0.0,0.0
2023-09-05 19:00,0,fedproto,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,164,0.5773195008739618,False,10.0,False,0.5660060725925942,0.0,0.0
2023-09-05 19:04,1,fedproto,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,165,0.5658567277822075,False,10.0,False,0.5596599331573908,0.0,0.0
2023-09-05 19:08,2,fedproto,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,173,0.5570562036922381,False,10.0,False,0.5525059391419735,0.0,0.0
2023-09-05 19:11,0,fedproto,SGD,0.01,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,15,0.7228438935771982,False,0.1,False,0.7233141737932127,0.0,0.0
2023-09-05 19:15,1,fedproto,SGD,0.01,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,22,0.717719134584476,False,0.1,False,0.7120870292068766,0.0,0.0
2023-09-05 19:18,2,fedproto,SGD,0.01,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,16,0.7212580339509638,False,0.1,False,0.7141467841243581,0.0,0.0
2023-09-05 19:22,0,fedproto,SGD,0.01,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,59,0.7194793685026045,False,1.0,False,0.7072268188642387,0.0,0.0
2023-09-05 19:26,1,fedproto,SGD,0.01,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,18,0.7231574489013279,False,1.0,False,0.7209416352806608,0.0,0.0
2023-09-05 19:29,2,fedproto,SGD,0.01,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,19,0.7213658834834707,False,1.0,False,0.7083512667793563,0.0,0.0
2023-09-05 19:33,0,fedproto,SGD,0.01,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,27,0.7072848459458635,False,10.0,False,0.6974386895730539,0.0,0.0
2023-09-05 19:38,1,fedproto,SGD,0.01,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,31,0.6983114929794801,False,10.0,False,0.7119634785491253,0.0,0.0
2023-09-05 19:42,2,fedproto,SGD,0.01,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,18,0.7071651095427359,False,10.0,False,0.697391216641756,0.0,0.0
2023-09-05 19:44,0,fedproto,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,150,0.6960303713781972,False,0.1,False,0.6788979806472953,0.0,0.0
2023-09-05 19:47,1,fedproto,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,159,0.7073936538997121,False,0.1,False,0.6798065125303069,0.0,0.0
2023-09-05 19:49,2,fedproto,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,127,0.7009220507930736,False,0.1,False,0.693419405290428,0.0,0.0
2023-09-05 19:52,0,fedproto,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,178,0.6858094285846015,False,1.0,False,0.6691777461828201,0.0,0.0
2023-09-05 19:54,1,fedproto,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,161,0.6947013606991328,False,1.0,False,0.6811570764597261,0.0,0.0
2023-09-05 19:56,2,fedproto,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,160,0.6860281825479906,False,1.0,False,0.6806521408584196,0.0,0.0
2023-09-05 19:57,0,fedproto,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,51,0.44628438012240246,False,10.0,False,0.4494589832970056,0.0,0.0
2023-09-05 20:00,1,fedproto,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,73,0.5256605363676264,False,10.0,False,0.5114873518086255,0.0,0.0
2023-09-05 20:02,2,fedproto,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,179,0.525810448184205,False,10.0,False,0.5175545753603534,0.0,0.0
2023-09-05 20:04,0,fedproto,SGD,0.05,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,30,0.7201437081950626,False,0.1,False,0.7196591038504716,0.0,0.0
