exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,test_acc_based_on_local_proto,local_eval_whole_test_dataset,individual_best_bac_avg,individual_best_f1score_avg,individual_best_test_acc_avg,individual_avg_test_acc_with_global_prototype,individual_avg_test_acc_with_local_prototype,individual_avg_test_f1_with_global_prototype,individual_avg_test_pre_with_local_prototype
2024-04-14 21:29,0,fedpcl,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,172,0.49200542005420056,True,0.5700542005420054,True,0.4003319385653762,0.3363467497058517,0.3968834688346884,0.5978319783197833,0.5968834688346882,0.5910533880582198,0.5986206934770916
2024-04-14 22:22,1,fedpcl,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,199,0.4963414634146341,True,0.5796747967479675,True,0.49935056504638603,0.4558515542221869,0.4959349593495935,0.5981029810298104,0.6016260162601625,0.6052287399632084,0.5958297555806646
2024-04-14 23:09,2,fedpcl,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,148,0.45772357723577245,True,0.5674796747967479,True,0.45157867261412876,0.3903524836946644,0.4485094850948509,0.5882113821138211,0.5898373983739837,0.5941792921149182,0.5877778622864562
2024-04-14 23:51,0,fedpcl,SGD,0.05,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,22,0.5192411924119241,True,0.5937669376693767,True,0.5000727830525434,0.4626733742713437,0.4937669376693766,0.6090785907859079,0.615311653116531,0.6141885024875445,0.607000483535798
2024-04-15 00:35,1,fedpcl,SGD,0.05,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,19,0.5539295392953929,True,0.5819783197831978,True,0.5383138516469823,0.5104782943620769,0.5341463414634147,0.6024390243902439,0.6258807588075881,0.6047671831553296,0.5978146100702115
2024-04-15 01:31,2,fedpcl,SGD,0.05,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,45,0.4689701897018971,True,0.5794037940379403,True,0.5697471023454437,0.5538944656799817,0.5685636856368564,0.6214092140921409,0.6192411924119241,0.6273077928833859,0.6190222194115124
2024-04-15 02:08,0,fedpcl,SGD,0.05,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,8,0.5609756097560977,True,0.5849593495934959,True,0.5842860874543023,0.5710493292570102,0.5855013550135502,0.5993224932249321,0.6105691056910569,0.6011378283646971,0.5952175869867877
2024-04-15 02:47,1,fedpcl,SGD,0.05,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,7,0.5369918699186991,True,0.5827913279132791,True,0.585247137198247,0.5866660332243552,0.5876693766937671,0.5929539295392953,0.6119241192411924,0.5982747053552456,0.5896385680931957
2024-04-15 03:33,2,fedpcl,SGD,0.05,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,6,0.5414634146341464,True,0.5640921409214092,True,0.5784644658807923,0.5844949385440013,0.5799457994579946,0.5817073170731708,0.6074525745257453,0.5867390683116783,0.579130506414977
2024-04-15 04:27,0,fedpcl,SGD,0.1,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,108,0.45921409214092135,True,0.5799457994579946,True,0.5338490734026267,0.5098673053893096,0.5355013550135501,0.6130081300813007,0.6170731707317073,0.6194721335172573,0.6113879268765705
2024-04-15 05:24,1,fedpcl,SGD,0.1,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,74,0.5155826558265583,True,0.5872628726287263,True,0.5435566079790434,0.5164905989559208,0.5369918699186992,0.614769647696477,0.6323848238482384,0.6268569095390297,0.6118071607519961
2024-04-15 06:25,2,fedpcl,SGD,0.1,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,107,0.5174796747967481,True,0.5791327913279133,True,0.5339583276650682,0.5006140135680315,0.5273712737127372,0.6013550135501355,0.6233062330623306,0.6029008074047477,0.599182538933017
2024-04-15 06:52,0,fedpcl,SGD,0.1,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,15,0.5547425474254742,True,0.583468834688347,True,0.580000256711507,0.578701419656534,0.583739837398374,0.6161246612466125,0.6227642276422763,0.6237668013623133,0.6095296640452114
2024-04-15 07:17,1,fedpcl,SGD,0.1,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,15,0.5420054200542005,True,0.5929539295392954,True,0.5883566806827403,0.5973192019814438,0.5886178861788618,0.5981029810298104,0.6059620596205961,0.6145775670450477,0.5955378136986507
2024-04-15 07:47,2,fedpcl,SGD,0.1,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,41,0.5269647696476965,True,0.5849593495934959,True,0.5627667575462877,0.5534081384248994,0.5646341463414634,0.6151761517615176,0.6109756097560975,0.6238983339895154,0.611528852124803
2024-04-15 08:23,0,fedpcl,SGD,0.1,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,17,0.5474254742547425,True,0.5600271002710027,True,0.5598234837625288,0.5745026347836971,0.5596205962059619,0.5848238482384824,0.6153116531165311,0.5801380808321455,0.5835085445581845
2024-04-15 08:59,1,fedpcl,SGD,0.1,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,7,0.5382113821138211,True,0.5600271002710027,True,0.5995907814335746,0.6084633855397268,0.6035230352303523,0.5978319783197832,0.6275067750677505,0.5901135671503376,0.5966799531735726
2024-04-15 09:34,2,fedpcl,SGD,0.1,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.5430894308943089,True,0.5623306233062331,True,0.5447178367652101,0.5519708522618992,0.5440379403794038,0.5772357723577235,0.5775067750677507,0.5808573085139928,0.5778741825050171
2024-04-15 10:18,0,fedpcl,SGD,0.25,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,72,0.5399728997289973,True,0.5796747967479674,True,0.5523134376294099,0.5175021544537335,0.5483739837398375,0.6157181571815719,0.6182926829268294,0.6205677181131615,0.617955006249145
2024-04-15 10:59,1,fedpcl,SGD,0.25,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,29,0.5479674796747968,True,0.590379403794038,True,0.5921807722144459,0.5698562691584936,0.5872628726287263,0.6174796747967479,0.629539295392954,0.6258924200296722,0.6173098024445681
2024-04-15 11:43,2,fedpcl,SGD,0.25,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,81,0.5298102981029811,True,0.5869918699186991,True,0.5564731779572885,0.5358049554988062,0.555149051490515,0.6082655826558264,0.6136856368563686,0.615093761234717,0.6047755655616828
2024-04-15 12:06,0,fedpcl,SGD,0.25,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,14,0.5478319783197831,True,0.5669376693766937,True,0.5465517339269552,0.513454271466145,0.541869918699187,0.6115176151761517,0.6144986449864499,0.6082791277214719,0.6052792203278037
2024-04-15 12:28,1,fedpcl,SGD,0.25,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,15,0.5410569105691057,True,0.5548780487804879,True,0.554385655916638,0.5641715281367574,0.5597560975609757,0.5878048780487806,0.5910569105691057,0.5956359239911018,0.5824623177488838
2024-04-15 12:52,2,fedpcl,SGD,0.25,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,11,0.5271002710027101,True,0.5594850948509484,True,0.5531703165608903,0.5368222046262698,0.5573170731707316,0.5940379403794038,0.5926829268292684,0.5890671877377246,0.5882145021389503
2024-04-15 13:27,0,fedpcl,SGD,0.25,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.5433604336043361,True,0.591869918699187,True,0.5176093679088131,0.5335278650023325,0.5230352303523035,0.5680216802168022,0.5830623306233063,0.5684315310845063,0.564449763900366
2024-04-15 14:02,1,fedpcl,SGD,0.25,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.5093495934959349,True,0.5688346883468834,True,0.5055123276800587,0.5132724901270846,0.5058265582655826,0.5575880758807588,0.5630081300813007,0.5567586206060411,0.5531967837983185
2024-04-15 14:37,2,fedpcl,SGD,0.25,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,51,0.5421409214092141,True,0.5818428184281843,True,0.5440653030038993,0.5526117960403336,0.5475609756097561,0.5609756097560975,0.5779132791327913,0.555474812535405,0.5633134290098993
