exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,test_acc_based_on_local_proto,local_eval_whole_test_dataset,individual_best_bac_avg,individual_best_f1score_avg,individual_best_test_acc_avg,individual_avg_test_acc_with_global_prototype,individual_avg_test_acc_with_local_prototype,individual_avg_test_f1_with_global_prototype,individual_avg_test_pre_with_local_prototype
2024-04-13 20:57,0,fedpcl,SGD,0.05,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,45,0.21083743842364527,True,0.535303776683087,True,0.18817777457188228,0.12284745031722602,0.2068965517241379,0.5336617405582922,0.5655172413793104,0.4880815375902799,0.4993375459248265
2024-04-13 21:04,1,fedpcl,SGD,0.05,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,52,0.21018062397372744,True,0.5642036124794745,True,0.19985619258789994,0.123557830040897,0.20919540229885056,0.5704433497536946,0.5592775041050904,0.5168951594210197,0.5158666796744383
2024-04-13 21:30,2,fedpcl,SGD,0.05,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,126,0.3113300492610837,True,0.605911330049261,True,0.4269001758065304,0.3262366203516984,0.37011494252873567,0.6236453201970443,0.6348111658456486,0.593696750268494,0.5893068601285215
2024-04-13 22:07,0,fedpcl,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,22,0.5586206896551724,True,0.619376026272578,True,0.5636290430685678,0.5642462143531841,0.5986863711001642,0.6338259441707719,0.6646962233169129,0.6199503724748745,0.606373606350182
2024-04-13 22:39,1,fedpcl,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,41,0.5674876847290641,True,0.6499178981937603,True,0.5365369859036675,0.430021517515952,0.49490968801313634,0.6548440065681446,0.6610837438423645,0.6412294017968581,0.6390787149396872
2024-04-13 23:15,2,fedpcl,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,21,0.5576354679802955,True,0.6167487684729064,True,0.5030515255607193,0.5055644936823385,0.5444991789819376,0.6466338259441707,0.6627257799671592,0.6296392932983735,0.6160111034249269
2024-04-13 23:47,0,fedpcl,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,4,0.567487684729064,True,0.6088669950738916,True,0.5750997094980776,0.5397807599236799,0.5822660098522168,0.6183908045977012,0.619047619047619,0.6083742099450261,0.6063651334521207
2024-04-14 00:40,1,fedpcl,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,7,0.5927750410509032,True,0.594088669950739,True,0.5926451546349258,0.5999137167313064,0.6147783251231527,0.6308702791461412,0.658456486042693,0.6213117263717394,0.5995037479855501
2024-04-14 01:34,2,fedpcl,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,13,0.5730706075533661,True,0.6292282430213465,True,0.5687853203936621,0.567045219153881,0.6026272577996716,0.632512315270936,0.6489326765188833,0.6111290150086356,0.596104808962728
2024-04-14 02:00,0,fedpcl,SGD,0.1,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,109,0.5638752052545156,True,0.6239737274220032,True,0.5345123578311041,0.44807277952169117,0.490311986863711,0.6348111658456487,0.6604269293924467,0.6170661599643025,0.6249773499002464
2024-04-14 02:25,1,fedpcl,SGD,0.1,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,186,0.5359605911330049,True,0.625944170771757,True,0.48477164826985425,0.4666434583664847,0.4893267651888341,0.6361247947454844,0.6420361247947455,0.6185254075895462,0.6186303942489819
2024-04-14 02:49,2,fedpcl,SGD,0.1,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,78,0.5254515599343186,True,0.5957307060755337,True,0.5370185517556235,0.5091170721931814,0.5504105090311986,0.6420361247947455,0.6226600985221675,0.6267267627683752,0.6385334257168873
2024-04-14 03:12,0,fedpcl,SGD,0.1,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,12,0.561247947454844,True,0.6305418719211823,True,0.5512576328812573,0.5497020396426678,0.593431855500821,0.6364532019704434,0.6607553366174056,0.6162995729943688,0.6049462171951391
2024-04-14 03:40,1,fedpcl,SGD,0.1,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,15,0.5901477832512316,True,0.6151067323481116,True,0.5461167541592387,0.5148882554353487,0.5750410509031199,0.645320197044335,0.6541871921182266,0.6265520289426755,0.5989028819756042
2024-04-14 04:09,2,fedpcl,SGD,0.1,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,14,0.5707717569786536,True,0.6302134646962233,True,0.5171107457186734,0.49680009862015223,0.5592775041050903,0.6587848932676519,0.638423645320197,0.6349050142662285,0.6185067297670533
2024-04-14 04:50,0,fedpcl,SGD,0.1,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,6,0.554022988505747,True,0.6039408866995074,True,0.5758184159879403,0.577548788682554,0.6036124794745484,0.6157635467980296,0.6361247947454844,0.6050964847490893,0.586540103811277
2024-04-14 05:34,1,fedpcl,SGD,0.1,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,7,0.5691297208538588,True,0.6233169129720855,True,0.5865985201307586,0.6121804490478698,0.6371100164203612,0.6410509031198687,0.6502463054187192,0.6277839227000955,0.6007189714989419
2024-04-14 06:09,2,fedpcl,SGD,0.1,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,7,0.5783251231527093,True,0.6308702791461411,True,0.6041876250093899,0.6243901325257187,0.645320197044335,0.670607553366174,0.6548440065681446,0.6565797005534629,0.6219968920983686
2024-04-14 06:24,0,fedpcl,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,77,0.5839080459770114,True,0.6144499178981938,True,0.5281930488469454,0.513380655572177,0.5766830870279145,0.6298850574712644,0.626600985221675,0.5995714136985703,0.5849225719485835
2024-04-14 06:40,1,fedpcl,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,54,0.5855500821018063,True,0.6236453201970444,True,0.5366304663816307,0.4992470314919884,0.542200328407225,0.638423645320197,0.6157635467980296,0.6161587710822384,0.622458778207338
2024-04-14 06:53,2,fedpcl,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,85,0.5527093596059114,True,0.6029556650246306,True,0.5330261604806573,0.5248886012903637,0.5655172413793104,0.6518883415435139,0.6272577996715928,0.6349287893913188,0.6201399684020168
2024-04-14 07:09,0,fedpcl,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,14,0.6088669950738916,True,0.6466338259441708,True,0.5637571328810332,0.5761390314076456,0.6141215106732348,0.6541871921182266,0.6669950738916257,0.6321189600609927,0.6179202047880248
2024-04-14 07:29,1,fedpcl,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,10,0.6052545155993432,True,0.6279146141215106,True,0.6002562060586347,0.6155661360142345,0.6440065681444992,0.671592775041051,0.6633825944170771,0.6637340873814139,0.6202138782320242
2024-04-14 07:46,2,fedpcl,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,8,0.5467980295566502,True,0.6272577996715928,True,0.518058808195404,0.5221020650684973,0.5573070607553366,0.6614121510673234,0.6673234811165846,0.6500435321162199,0.6109275105708679
2024-04-14 08:15,0,fedpcl,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,8,0.5431855500821018,True,0.5885057471264369,True,0.5618692716708207,0.5846872325767498,0.5977011494252874,0.6374384236453202,0.6282430213464696,0.6312043282126585,0.6050795595487871
2024-04-14 09:18,1,fedpcl,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,77,0.5428571428571429,True,0.6292282430213464,True,0.5901132018876352,0.6187234119066917,0.6453201970443351,0.6532019704433498,0.651559934318555,0.6360764061701362,0.583013476559204
2024-04-14 09:57,2,fedpcl,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,5,0.45221674876847295,True,0.5021346469622332,True,0.40977172906439463,0.43376688465394186,0.458456486042693,0.5839080459770114,0.49753694581280794,0.5371346413410623,0.46414673192057887
