exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,test_acc_based_on_local_proto,local_eval_whole_test_dataset,individual_best_bac_avg,individual_best_f1score_avg,individual_best_test_acc_avg,individual_avg_test_acc_with_global_prototype,individual_avg_test_acc_with_local_prototype,individual_avg_test_f1_with_global_prototype,individual_avg_test_pre_with_local_prototype
2024-04-17 02:06,0,fedpcl,SGD,0.05,computers,louvain,7,1,0.5,model_heterogeneity/model_settings/7_Heterogeneous_GNNs.yaml,1,0.18966233766233764,True,0.22976623376623379,True,0.1788589750944188,0.09191475847604093,0.17137662337662338,0.213038961038961,0.19885714285714284,0.13298140332117864,0.1429258241758242
2024-04-17 02:57,1,fedpcl,SGD,0.05,computers,louvain,7,1,0.5,model_heterogeneity/model_settings/7_Heterogeneous_GNNs.yaml,1,0.16732467532467532,True,0.2421298701298701,True,0.17857142857142858,0.13384094808750643,0.22316883116883116,0.257974025974026,0.1873246753246753,0.1770021528820336,0.16923076923076924
2024-04-17 03:50,2,fedpcl,SGD,0.05,computers,louvain,7,1,0.5,model_heterogeneity/model_settings/7_Heterogeneous_GNNs.yaml,17,0.19885714285714284,True,0.2626493506493507,True,0.07783070424199456,0.06510000350803676,0.09610389610389611,0.10306493506493507,0.1943376623376623,0.06181687626234877,0.10714285714285714
2024-04-17 05:01,0,fedpcl,SGD,0.05,computers,louvain,7,4,0.5,model_heterogeneity/model_settings/7_Heterogeneous_GNNs.yaml,1,0.19885714285714284,True,0.24561038961038958,True,0.14285714285714285,0.12677867898760992,0.19885714285714284,0.1118961038961039,0.218025974025974,0.0318557215609425,0.17857142857142858
2024-04-17 06:15,1,fedpcl,SGD,0.05,computers,louvain,7,4,0.5,model_heterogeneity/model_settings/7_Heterogeneous_GNNs.yaml,11,0.19885714285714284,True,0.18046753246753244,True,0.14285714285714285,0.12677867898760992,0.19885714285714284,0.30493506493506495,0.17755844155844153,0.19291091763407978,0.21428571428571427
2024-04-17 07:28,2,fedpcl,SGD,0.05,computers,louvain,7,4,0.5,model_heterogeneity/model_settings/7_Heterogeneous_GNNs.yaml,24,0.19885714285714284,True,0.17174025974025972,True,0.1784973325429757,0.1343533583962516,0.22384415584415582,0.13984415584415585,0.19428571428571426,0.07128871989633938,0.17857142857142858
2024-04-17 10:10,0,fedpcl,SGD,0.05,computers,louvain,7,16,0.5,model_heterogeneity/model_settings/7_Heterogeneous_GNNs.yaml,11,0.19890909090909092,True,0.21075324675324675,True,0.14285714285714285,0.12677867898760992,0.19885714285714284,0.09787012987012987,0.29314285714285715,0.025963888382254708,0.17857142857142858
2024-04-17 12:55,1,fedpcl,SGD,0.05,computers,louvain,7,16,0.5,model_heterogeneity/model_settings/7_Heterogeneous_GNNs.yaml,39,0.19901298701298703,True,0.15994805194805192,True,0.14333727317054515,0.13252567156916226,0.1988051948051948,0.06181818181818182,0.2403116883116883,0.016919113614433563,0.10714285714285714
2024-04-17 15:33,2,fedpcl,SGD,0.05,computers,louvain,7,16,0.5,model_heterogeneity/model_settings/7_Heterogeneous_GNNs.yaml,18,0.19932467532467532,True,0.23168831168831167,True,0.14294871794871794,0.12720508366555175,0.19906493506493508,0.12592207792207794,0.23205194805194806,0.06906439725477544,0.13694622987075816
2024-04-17 16:33,0,fedpcl,SGD,0.1,computers,louvain,7,1,0.5,model_heterogeneity/model_settings/7_Heterogeneous_GNNs.yaml,1,0.1513246753246753,True,0.22680519480519482,True,0.1430622368641041,0.13735179319138296,0.20254545454545456,0.4082077922077922,0.20971428571428571,0.2945979258018173,0.21160160404112016
2024-04-17 17:29,1,fedpcl,SGD,0.1,computers,louvain,7,1,0.5,model_heterogeneity/model_settings/7_Heterogeneous_GNNs.yaml,2,0.1678961038961039,True,0.24753246753246752,True,0.17857142857142858,0.13384094808750643,0.22316883116883116,0.2798961038961039,0.2434805194805195,0.18544421197525038,0.17857142857142858
2024-04-17 18:28,2,fedpcl,SGD,0.1,computers,louvain,7,1,0.5,model_heterogeneity/model_settings/7_Heterogeneous_GNNs.yaml,29,0.19885714285714284,True,0.22862337662337665,True,0.13155241935483872,0.1274260506256348,0.19070129870129868,0.12825974025974024,0.251012987012987,0.06959567433920079,0.1429258241758242
