exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,LP_layer,LP_alpha,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-08 13:14,0,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,46,0.8489749400892085,False,1,0.1,False,0.8573975413850996
2023-09-08 13:15,1,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,53,0.8586874582246491,False,1,0.1,False,0.8613190845059339
2023-09-08 13:16,2,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,65,0.8599665347521134,False,1,0.1,False,0.8578958745465939
2023-09-08 13:17,0,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,43,0.8472454686692498,False,1,0.5,False,0.8506099000475046
2023-09-08 13:19,1,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,53,0.8501077125528246,False,1,0.5,False,0.8600106186879272
2023-09-08 13:20,2,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,49,0.8618027230221571,False,1,0.5,False,0.8672965931870165
2023-09-08 13:21,0,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,43,0.8618027230221571,False,1,0.9,False,0.8678281699722392
2023-09-08 13:22,1,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,53,0.8553230268463943,False,1,0.9,False,0.8581744304178835
2023-09-08 13:23,2,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,52,0.8534574492858082,False,1,0.9,False,0.8636242166469293
2023-09-08 13:24,0,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,46,0.8500489339717395,False,2,0.1,False,0.8458929189154292
2023-09-08 13:25,1,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,52,0.8519292061775968,False,2,0.1,False,0.8631405781307061
2023-09-08 13:26,2,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,51,0.8633603554209109,False,2,0.1,False,0.8618174176674284
2023-09-08 13:28,0,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,46,0.8534721439310795,False,2,0.5,False,0.8472454686692498
2023-09-08 13:29,1,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,40,0.8592925082362282,False,2,0.5,False,0.8529993457269418
2023-09-08 13:31,2,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,37,0.8563235475025688,False,2,0.5,False,0.8516800395968497
2023-09-08 13:32,0,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,46,0.8631258834854351,False,2,0.9,False,0.8574122360303709
2023-09-08 13:34,1,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,40,0.8550738602656471,False,2,0.9,False,0.857173909761709
2023-09-08 13:35,2,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,37,0.8518998168870543,False,2,0.9,False,0.8501077125528246
2023-09-08 13:37,0,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,43,0.8495799901007876,False,3,0.1,False,0.8583942077080883
2023-09-08 13:39,1,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,44,0.8537506998023691,False,3,0.1,False,0.8556162773629552
2023-09-08 13:40,2,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,51,0.8633603554209109,False,3,0.1,False,0.8618174176674284
2023-09-08 13:42,0,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,49,0.8615535564414097,False,3,0.5,False,0.8592337296551431
2023-09-08 13:44,1,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,41,0.8514308730161023,False,3,0.5,False,0.8537800890929116
2023-09-08 13:45,2,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,35,0.8534574492858082,False,3,0.5,False,0.8469777531100453
2023-09-08 13:46,0,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,59,0.8631258834854351,False,3,0.9,False,0.8608060566991683
2023-09-08 13:48,1,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,43,0.8493455181653117,False,3,0.9,False,0.8540145610283876
2023-09-08 13:50,2,poiv3,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,40,0.8568806592451481,False,3,0.9,False,0.8503715737788428
2023-09-08 13:52,0,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.8545461378136103,False,1,0.1,False,0.8503754281120287
2023-09-08 13:54,1,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.8602597852686743,False,1,0.1,False,0.8435986270865191
2023-09-08 13:55,2,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,7,0.8500489339717395,False,1,0.1,False,0.8540037207163022
2023-09-08 13:57,0,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.8527099495435667,False,1,0.5,False,0.8485539344872565
2023-09-08 13:59,1,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.855308332201123,False,1,0.5,False,0.8456692872920387
2023-09-08 14:01,2,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,5,0.8501115668860103,False,1,0.5,False,0.8545461378136103
2023-09-08 14:03,0,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.8581744304178835,False,1,0.9,False,0.8454239750444774
2023-09-08 14:05,1,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,6,0.8589513194506676,False,1,0.9,False,0.8550591656203759
2023-09-08 14:07,2,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,3,0.8537213105118265,False,1,0.9,False,0.8574122360303709
2023-09-08 14:09,0,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.8506392893380471,False,2,0.1,False,0.8503754281120287
2023-09-08 14:11,1,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.8537506998023691,False,2,0.1,False,0.842026300042494
2023-09-08 14:13,2,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,7,0.8521822270915299,False,2,0.1,False,0.8540037207163022
2023-09-08 14:14,0,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,7,0.8545314431683391,False,2,0.5,False,0.8594975908811616
2023-09-08 14:16,1,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,5,0.8514014837255598,False,2,0.5,False,0.8503715737788428
2023-09-08 14:18,2,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,5,0.8565874087285872,False,2,0.5,False,0.8527099495435667
2023-09-08 14:20,0,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.8458890645822432,False,2,0.9,False,0.8553230268463943
2023-09-08 14:22,1,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,5,0.8532229773503323,False,2,0.9,False,0.8482862189280521
2023-09-08 14:23,2,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,6,0.8602303959781318,False,2,0.9,False,0.8670180373157267
2023-09-08 14:25,0,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.8513867890802885,False,3,0.1,False,0.8485539344872565
2023-09-08 14:27,1,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.8519292061775968,False,3,0.1,False,0.842026300042494
2023-09-08 14:29,2,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,7,0.8521822270915299,False,3,0.1,False,0.8558252143410744
2023-09-08 14:31,0,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.8458890645822432,False,3,0.5,False,0.8553230268463943
2023-09-08 14:33,1,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,5,0.8514014837255598,False,3,0.5,False,0.8555721934271414
2023-09-08 14:35,2,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,6,0.8604795625588789,False,3,0.5,False,0.8604795625588789
2023-09-08 14:37,0,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.8409229168694207,False,3,0.9,False,0.853501533221622
2023-09-08 14:38,1,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,5,0.8469630584647742,False,3,0.9,False,0.8532523666408748
2023-09-08 14:40,2,poiv3,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,6,0.8589219301601251,False,3,0.9,False,0.8636389112922006
2023-09-08 14:42,0,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,74,0.8633897447114535,False,1,0.1,False,0.860245090623403
2023-09-08 14:43,1,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,73,0.8566021033738584,False,1,0.1,False,0.8508992962308796
2023-09-08 14:45,2,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,119,0.864932682464936,False,1,0.1,False,0.8636389112922006
2023-09-08 14:46,0,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,78,0.8688836148763128,False,1,0.5,False,0.8594682015906191
2023-09-08 14:48,1,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,118,0.8691033921665176,False,1,0.5,False,0.8548099990396286
2023-09-08 14:50,2,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,104,0.864932682464936,False,1,0.5,False,0.8555907424055986
2023-09-08 14:51,0,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,84,0.8667982600255222,False,1,0.9,False,0.8626275503239406
2023-09-08 14:53,1,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,71,0.8634044393567247,False,1,0.9,False,0.8509139908761508
2023-09-08 14:54,2,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,74,0.864932682464936,False,1,0.9,False,0.8571445204711665
2023-09-08 14:56,0,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,155,0.8779763883549031,False,2,0.1,False,0.8764187559561493
2023-09-08 14:57,1,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,73,0.8709395804365611,False,2,0.1,False,0.8600214590000125
2023-09-08 14:59,2,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,88,0.866255842928214,False,2,0.1,False,0.865225932981497
2023-09-08 15:01,0,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,83,0.8605089518494214,False,2,0.5,False,0.868590364359752
2023-09-08 15:02,1,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,80,0.8678390102843245,False,2,0.5,False,0.8678390102843245
2023-09-08 15:04,2,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,62,0.8667541760897084,False,2,0.5,False,0.8524422339843624
2023-09-08 15:05,0,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,88,0.8675310651224923,False,2,0.9,False,0.8529444214790426
2023-09-08 15:07,1,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,85,0.8566461873096722,False,2,0.9,False,0.8646943561962742
2023-09-08 15:09,2,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,68,0.8656948768524488,False,2,0.9,False,0.8626090013454836
2023-09-08 15:10,0,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,88,0.8724972128353149,False,3,0.1,False,0.8706610245652714
2023-09-08 15:12,1,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,86,0.8683705870695473,False,3,0.1,False,0.8610513689467295
2023-09-08 15:13,2,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,88,0.8654310156264303,False,3,0.1,False,0.8595122855264329
2023-09-08 15:15,0,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,88,0.8589072355148538,False,3,0.5,False,0.8597320628166374
2023-09-08 15:16,1,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,84,0.8571445204711665,False,3,0.5,False,0.8553377214916655
2023-09-08 15:18,2,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,67,0.8654457102717016,False,3,0.5,False,0.8594790419027044
2023-09-08 15:19,0,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,90,0.8610552232799155,False,3,0.9,False,0.8672672038964739
2023-09-08 15:20,1,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,83,0.8514308730161023,False,3,0.9,False,0.8534868385763508
2023-09-08 15:22,2,poiv3,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,67,0.8604795625588789,False,3,0.9,False,0.8573789924066424
2023-09-08 15:23,0,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,17,0.8628767169046879,False,1,0.1,False,0.87406953987934
2023-09-08 15:24,1,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,13,0.8673112878322877,False,1,0.1,False,0.8688542255857703
2023-09-08 15:25,2,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,11,0.8560890755670929,False,1,0.1,False,0.8636389112922006
2023-09-08 15:25,0,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,8,0.8553415758248514,False,1,0.5,False,0.8680920311982576
2023-09-08 15:27,1,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,10,0.8555721934271414,False,1,0.5,False,0.856631492664401
2023-09-08 15:27,2,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,11,0.860245090623403,False,1,0.5,False,0.8633603554209109
2023-09-08 15:28,0,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,8,0.8797978819796755,False,1,0.9,False,0.8766091439558114
2023-09-08 15:30,1,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,9,0.8592298753219572,False,1,0.9,False,0.8485941640898843
2023-09-08 15:30,2,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,14,0.8610552232799155,False,1,0.9,False,0.8657575097667197
2023-09-08 15:31,0,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,10,0.8654604049169728,False,2,0.1,False,0.8670180373157267
2023-09-08 15:33,1,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,10,0.8589807087412101,False,2,0.1,False,0.860538341139964
2023-09-08 15:34,2,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,14,0.8540037207163022,False,2,0.1,False,0.8610258339893729
2023-09-08 15:35,0,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,8,0.8693672533925358,False,2,0.5,False,0.8740401505887975
2023-09-08 15:36,1,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,12,0.8545608324588816,False,2,0.5,False,0.8545608324588816
2023-09-08 15:37,2,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,11,0.8612750005701203,False,2,0.5,False,0.8615388617961385
2023-09-08 15:38,0,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,10,0.8511855607685411,False,2,0.9,False,0.8641998773679659
2023-09-08 15:39,1,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,7,0.8706904138558139,False,2,0.9,False,0.8629169465073158
2023-09-08 15:40,2,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,11,0.8505619617785051,False,2,0.9,False,0.8513867890802885
2023-09-08 15:41,0,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,10,0.8641666337442374,False,3,0.1,False,0.8706610245652714
2023-09-08 15:42,1,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,20,0.8589807087412101,False,3,0.1,False,0.8574230763424563
2023-09-08 15:43,2,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,11,0.8594682015906191,False,3,0.1,False,0.8618174176674284
2023-09-08 15:44,0,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,9,0.8631258834854351,False,3,0.5,False,0.8694151916615356
2023-09-08 15:45,1,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,9,0.8623451401194652,False,3,0.5,False,0.8576722429232033
2023-09-08 15:46,2,poiv3,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,11,0.8545167485230678,False,3,0.5,False,0.8670033426704554
