exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,proto_weight,local_eval_whole_test_dataset,individual_best_test_acc_avg,individual_avg_test_acc_with_global_prototype,individual_avg_test_acc_with_local_prototype
2023-09-04 14:18,0,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,6,0.44532390380023035,False,0.1,False,0.45022934115247626,0.0,0.0
2023-09-04 14:25,1,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,20,0.43282390380023045,False,0.1,False,0.46743463539411767,0.0,0.0
2023-09-04 14:28,2,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,7,0.40656297532138047,False,0.1,False,0.4524257169998446,0.0,0.0
2023-09-04 14:34,0,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,6,0.4425461260224526,False,1.0,False,0.44884045226358743,0.0,0.0
2023-09-04 14:41,1,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,20,0.42865723713356374,False,1.0,False,0.4624682885995021,0.0,0.0
2023-09-04 14:44,2,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,7,0.3949687724228297,False,1.0,False,0.44295917367576204,0.0,0.0
2023-09-04 14:48,0,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,7,0.4467127926891193,False,10.0,False,0.4488960078191429,0.0,0.0
2023-09-04 14:54,1,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,96,0.44115723713356375,False,10.0,False,0.4741686084715534,0.0,0.0
2023-09-04 15:01,2,fedproto,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,7,0.43282390380023045,False,10.0,False,0.4436068492122116,0.0,0.0
2023-09-04 15:15,0,fedproto,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,198,0.7704916574807743,False,0.1,False,0.752221163536786,0.0,0.0
2023-09-04 15:28,1,fedproto,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,185,0.7628348571148167,False,0.1,False,0.7662594851220479,0.0,0.0
2023-09-04 15:42,2,fedproto,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,161,0.7596802261567424,False,0.1,False,0.7569025447495752,0.0,0.0
2023-09-04 15:56,0,fedproto,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,182,0.7708565546591579,False,1.0,False,0.7497821391465422,0.0,0.0
