exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,off_diag_weight,loss_dual_weight,public_dataset_name,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-13 14:14,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.5590043023970498,14,0.5,0.5,5000,1,0.001,0.5,100,0.0051,10,cifar100,True,0.5869852489244007
2023-08-13 15:43,1,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.5558389674247082,30,0.5,0.5,5000,1,0.001,0.5,100,0.0051,10,cifar100,True,0.5896051014136449
