exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,FML_alpha,FML_beta,FML_meme_model,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-05 16:13,0,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,195,0.36714808744846616,False,0.3,0.3,gcn,False,0.36429805490269324
2023-09-05 16:15,1,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,199,0.3691013457454736,False,0.3,0.3,gcn,False,0.36507937623753933
2023-09-05 16:16,2,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,191,0.3290292249431297,False,0.3,0.3,gcn,False,0.3290501814116178
2023-09-05 16:18,0,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,194,0.3825034278968818,False,0.3,0.5,gcn,False,0.3691371555720247
2023-09-05 16:20,1,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,192,0.3691013457454736,False,0.3,0.5,gcn,False,0.36507937623753933
2023-09-05 16:22,2,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,188,0.3331671559776125,False,0.3,0.5,gcn,False,0.33180880210127295
2023-09-05 16:24,0,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,196,0.39198671370183547,False,0.3,1.0,gcn,False,0.38924067523848854
2023-09-05 16:25,1,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,178,0.3716743580727674,False,0.3,1.0,gcn,False,0.36638656578002304
2023-09-05 16:27,2,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,183,0.3359257766672677,False,0.3,1.0,gcn,False,0.33456742279092816
2023-09-05 16:28,0,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,151,0.4145471597916933,False,0.5,0.3,gcn,False,0.4102985258473191
2023-09-05 16:30,1,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,144,0.3717157248304409,False,0.5,0.3,gcn,False,0.38024258580237164
2023-09-05 16:32,2,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,100,0.33868439735692285,False,0.5,0.3,gcn,False,0.33872464487918474
2023-09-05 16:33,0,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,151,0.413148558393092,False,0.5,0.5,gcn,False,0.4102985258473191
2023-09-05 16:35,1,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,143,0.3717157248304409,False,0.5,0.5,gcn,False,0.3857984092892296
2023-09-05 16:36,2,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,99,0.3373050870120952,False,0.5,0.5,gcn,False,0.3373453345343571
2023-09-05 16:38,0,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,150,0.413148558393092,False,0.5,1.0,gcn,False,0.41327855235675737
2023-09-05 16:40,1,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,140,0.3717157248304409,False,0.5,1.0,gcn,False,0.373210996701817
2023-09-05 16:41,2,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,98,0.34006370770175043,False,0.5,1.0,gcn,False,0.34010395522401227
2023-09-05 16:42,0,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,74,0.39956677393909656,False,1.0,0.3,gcn,False,0.4075415705723782
2023-09-05 16:44,1,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,63,0.3774350809757606,False,1.0,0.3,gcn,False,0.38180471985943465
2023-09-05 16:45,2,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,49,0.34144301804657806,False,1.0,0.3,gcn,False,0.3414832655688399
2023-09-05 16:46,0,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,74,0.39956677393909656,False,1.0,0.5,gcn,False,0.4075415705723782
2023-09-05 16:48,1,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,63,0.3774350809757606,False,1.0,0.5,gcn,False,0.38180471985943465
2023-09-05 16:49,2,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,49,0.34144301804657806,False,1.0,0.5,gcn,False,0.3414832655688399
2023-09-05 16:50,0,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,74,0.39956677393909656,False,1.0,1.0,gcn,False,0.4075415705723782
2023-09-05 16:52,1,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,63,0.3774350809757606,False,1.0,1.0,gcn,False,0.38180471985943465
2023-09-05 16:53,2,fml,SGD,0.01,citeseer,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,49,0.34144301804657806,False,1.0,1.0,gcn,False,0.3414832655688399
2023-09-05 16:56,0,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,159,0.5831741683022921,False,0.3,0.3,gcn,False,0.569752281578739
2023-09-05 16:58,1,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,197,0.5789654220071206,False,0.3,0.3,gcn,False,0.5736365736402976
2023-09-05 17:00,2,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,167,0.5889015388167327,False,0.3,0.3,gcn,False,0.5748871955631151
2023-09-05 17:03,0,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,194,0.6333663532509408,False,0.3,0.5,gcn,False,0.6337068159309933
2023-09-05 17:05,1,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,190,0.6082240429262031,False,0.3,0.5,gcn,False,0.6069168533837195
2023-09-05 17:08,2,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,153,0.6185879440802041,False,0.3,0.5,gcn,False,0.6184965322240863
2023-09-05 17:10,0,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,181,0.6749789448906474,False,0.3,1.0,gcn,False,0.6707814752801289
2023-09-05 17:11,1,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,23,0.3717157248304409,False,0.3,1.0,gcn,False,0.3661897782335536
2023-09-05 17:14,2,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,190,0.6905686748953035,False,0.3,1.0,gcn,False,0.6876909770535768
2023-09-05 17:16,0,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,186,0.6750600129912803,False,0.5,0.3,gcn,False,0.6669146707734805
2023-09-05 17:19,1,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,171,0.6949668628146354,False,0.5,0.3,gcn,False,0.6811933342269219
2023-09-05 17:21,2,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,178,0.6945145779892796,False,0.5,0.3,gcn,False,0.6892665287655713
2023-09-05 17:24,0,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,175,0.6847996046269368,False,0.5,0.5,gcn,False,0.674098875720903
2023-09-05 17:26,1,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,166,0.6992431620549633,False,0.5,0.5,gcn,False,0.6952301815713946
2023-09-05 17:29,2,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,184,0.6961594455616898,False,0.5,0.5,gcn,False,0.6948108892615327
2023-09-05 17:31,0,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,194,0.7100123768353219,False,0.5,1.0,gcn,False,0.7002749967936822
2023-09-05 17:34,1,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,153,0.7007219746913,False,0.5,1.0,gcn,False,0.6944350778028163
2023-09-05 17:36,2,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,190,0.6964498834351002,False,0.5,1.0,gcn,False,0.7044601882764832
2023-09-05 17:39,0,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,147,0.723359171711175,False,1.0,0.3,gcn,False,0.7229580512196752
2023-09-05 17:41,1,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,197,0.7388198051986675,False,1.0,0.3,gcn,False,0.7223555484477125
2023-09-05 17:44,2,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,138,0.7385824660313456,False,1.0,0.3,gcn,False,0.7276446954715763
2023-09-05 17:46,0,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,147,0.723359171711175,False,1.0,0.5,gcn,False,0.7229580512196752
2023-09-05 17:49,1,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,197,0.7388198051986675,False,1.0,0.5,gcn,False,0.7223555484477125
2023-09-05 17:51,2,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,138,0.7385824660313456,False,1.0,0.5,gcn,False,0.7276446954715763
2023-09-05 17:54,0,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,147,0.723359171711175,False,1.0,1.0,gcn,False,0.7229580512196752
2023-09-05 17:56,1,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,197,0.7388198051986675,False,1.0,1.0,gcn,False,0.7223555484477125
2023-09-05 17:59,2,fml,SGD,0.01,citeseer,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,138,0.7385824660313456,False,1.0,1.0,gcn,False,0.7276446954715763
2023-09-05 18:03,0,fml,SGD,0.01,citeseer,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,111,0.7621056462034119,False,0.3,0.3,gcn,False,0.7817355175343645
