exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,FML_alpha,FML_beta,FML_meme_model,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-05 23:46,0,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,43,0.4500746422946871,False,0.3,0.3,gcn,False,0.45474275092242084
2023-09-05 23:48,1,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,54,0.39804145695931376,False,0.3,0.3,gcn,False,0.3967812751398617
2023-09-05 23:51,2,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,68,0.4328975422411826,False,0.3,0.3,gcn,False,0.43348854571341333
2023-09-05 23:54,0,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,43,0.4487413089613538,False,0.3,0.5,gcn,False,0.45474275092242084
2023-09-05 23:56,1,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,53,0.40018960510746193,False,0.3,0.5,gcn,False,0.39922066011916385
2023-09-05 23:59,2,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,68,0.43514473325241854,False,0.3,0.5,gcn,False,0.4323649502077954
2023-09-06 00:01,0,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,43,0.4509884999725897,False,0.3,1.0,gcn,False,0.45131417949384944
2023-09-06 00:04,1,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,53,0.4097627045226666,False,0.3,1.0,gcn,False,0.400615861606027
2023-09-06 00:06,2,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,68,0.43963911527489047,False,0.3,1.0,gcn,False,0.4368006238153945
2023-09-06 00:09,0,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,24,0.44516078461678454,False,0.5,0.3,gcn,False,0.4523932671422255
2023-09-06 00:11,1,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,32,0.4392617298637972,False,0.5,0.3,gcn,False,0.4334746283731321
2023-09-06 00:14,2,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,39,0.442094974022884,False,0.5,0.3,gcn,False,0.4490438276384043
2023-09-06 00:16,0,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,24,0.4474079756280204,False,0.5,0.5,gcn,False,0.459875026054696
2023-09-06 00:19,1,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,32,0.44243633303840035,False,0.5,0.5,gcn,False,0.45276395656251944
2023-09-06 00:21,2,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,39,0.442094974022884,False,0.5,0.5,gcn,False,0.4490438276384043
2023-09-06 00:24,0,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,24,0.44516078461678454,False,0.5,1.0,gcn,False,0.45362783504346
2023-09-06 00:27,1,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,32,0.44402363462570194,False,0.5,1.0,gcn,False,0.4556670476235052
2023-09-06 00:29,2,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,39,0.442094974022884,False,0.5,1.0,gcn,False,0.44497076827767373
2023-09-06 00:31,0,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,11,0.4474079756280204,False,1.0,0.3,gcn,False,0.46110959395593054
2023-09-06 00:34,1,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,16,0.44853157113363845,False,1.0,0.3,gcn,False,0.4571612893160165
2023-09-06 00:35,2,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,19,0.44516078461678454,False,1.0,0.3,gcn,False,0.4449521168800269
2023-09-06 00:37,0,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,11,0.4474079756280204,False,1.0,0.5,gcn,False,0.46110959395593054
2023-09-06 00:40,1,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,16,0.44853157113363845,False,1.0,0.5,gcn,False,0.4571612893160165
2023-09-06 00:42,2,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,19,0.44516078461678454,False,1.0,0.5,gcn,False,0.4449521168800269
2023-09-06 00:43,0,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,11,0.4474079756280204,False,1.0,1.0,gcn,False,0.46110959395593054
2023-09-06 00:46,1,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,16,0.44853157113363845,False,1.0,1.0,gcn,False,0.4571612893160165
2023-09-06 00:48,2,fml,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,19,0.44516078461678454,False,1.0,1.0,gcn,False,0.4449521168800269
2023-09-06 00:52,0,fml,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,77,0.615419658575863,False,0.3,0.3,gcn,False,0.5996872529804437
2023-09-06 00:56,1,fml,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,99,0.6538181010533162,False,0.3,0.3,gcn,False,0.6448691087223014
2023-09-06 01:00,2,fml,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,78,0.6010141999147018,False,0.3,0.3,gcn,False,0.5844039019729932
2023-09-06 01:04,0,fml,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,76,0.6563720655311485,False,0.3,0.5,gcn,False,0.642578087715255
2023-09-06 01:08,1,fml,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,192,0.6772782371362309,False,0.3,0.5,gcn,False,0.6667757746254542
2023-09-06 01:12,2,fml,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,75,0.6550253400161941,False,0.3,0.5,gcn,False,0.6369812483054357
