exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,FML_alpha,FML_beta,FML_meme_model,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-03 14:35,0,fml,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,78,0.2781255510491977,False,0.3,0.3,gcn,False,0.2921442426379827
2023-09-03 14:35,1,fml,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,0,0.316095149353805,False,0.3,0.3,gcn,False,0.3223256789488206
2023-09-03 14:36,2,fml,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,101,0.2550388982517066,False,0.3,0.3,gcn,False,0.2644581658705863
2023-09-03 14:37,0,fml,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,78,0.2765679186504438,False,0.3,0.5,gcn,False,0.2921442426379827
2023-09-03 14:38,1,fml,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,0,0.316095149353805,False,0.3,0.5,gcn,False,0.3223256789488206
2023-09-03 14:39,2,fml,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,101,0.25190893880892756,False,0.3,0.5,gcn,False,0.2644581658705863
2023-09-03 14:40,0,fml,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,78,0.2843266913536707,False,0.3,1.0,gcn,False,0.2921442426379827
2023-09-03 14:40,1,fml,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,0,0.316095149353805,False,0.3,1.0,gcn,False,0.3223256789488206
2023-09-03 14:41,2,fml,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,100,0.24877897936614848,False,0.3,1.0,gcn,False,0.2644581658705863
2023-09-03 14:42,0,fml,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,41,0.27346734849820725,False,0.5,0.3,gcn,False,0.28747134544172104
2023-09-03 14:43,1,fml,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,0,0.3223256789488206,False,0.5,0.3,gcn,False,0.3238833113475745
2023-09-03 14:43,2,fml,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,59,0.25659653065046045,False,0.5,0.3,gcn,False,0.2707474740466869
2023-09-03 14:44,0,fml,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,40,0.27346734849820725,False,0.5,0.5,gcn,False,0.28435608064421325
