exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,FML_alpha,FML_beta,FML_meme_model,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-06 14:17,0,fml,SGD,0.01,pubmed,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,156,0.4245987127960866,False,0.3,0.3,gcn,False,0.6139318857059018
2023-09-06 14:18,1,fml,SGD,0.01,pubmed,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,172,0.5875281177820333,False,0.3,0.3,gcn,False,0.5872991800530957
2023-09-06 14:19,2,fml,SGD,0.01,pubmed,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,63,0.4573150840161074,False,0.3,0.3,gcn,False,0.5963167804880932
2023-09-06 14:20,0,fml,SGD,0.01,pubmed,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,168,0.42849065418802795,False,0.3,0.5,gcn,False,0.6155344498084658
2023-09-06 14:21,1,fml,SGD,0.01,pubmed,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,169,0.5877467015433306,False,0.3,0.5,gcn,False,0.5870598883565176
2023-09-06 14:22,2,fml,SGD,0.01,pubmed,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,63,0.4417038704121931,False,0.3,0.5,gcn,False,0.5957837065061141
2023-09-06 14:23,0,fml,SGD,0.01,pubmed,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,186,0.43604559924297304,False,0.3,1.0,gcn,False,0.623089394863411
2023-09-06 14:24,1,fml,SGD,0.01,pubmed,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,0,0.489237902971718,False,0.3,1.0,gcn,False,0.489237902971718
2023-09-06 14:25,2,fml,SGD,0.01,pubmed,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,63,0.4083357786499407,False,0.3,1.0,gcn,False,0.599652219212154
2023-09-06 14:26,0,fml,SGD,0.01,pubmed,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,105,0.4330694087667825,False,0.5,0.3,gcn,False,0.6201132043872204
