exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-04 11:35,0,local,SGD,0.01,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,44,0.32443773484983635,False,False,0.32443773484983635
2023-09-04 11:36,1,local,SGD,0.01,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,140,0.32014752132091495,False,False,0.32014752132091495
2023-09-04 11:38,2,local,SGD,0.01,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,127,0.3300597692482898,False,False,0.3300597692482898
2023-09-04 11:39,0,local,SGD,0.01,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,184,0.585568424961936,False,False,0.5854419749097066
2023-09-04 11:41,1,local,SGD,0.01,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,172,0.752883386572508,False,False,0.7514649468561959
2023-09-04 11:44,2,local,SGD,0.01,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,160,0.7458490834895727,False,False,0.7433915542136367
2023-09-04 11:46,0,local,SGD,0.01,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,19,0.751291260360321,False,False,0.751291260360321
2023-09-04 11:49,1,local,SGD,0.01,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,17,0.7542545898451745,False,False,0.7542545898451745
2023-09-04 11:51,2,local,SGD,0.01,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,17,0.7485016173713425,False,False,0.7485016173713425
2023-09-04 11:52,0,local,SGD,0.05,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,199,0.5527522240959719,False,False,0.5527522240959719
2023-09-04 11:53,1,local,SGD,0.05,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,199,0.45230465598741554,False,False,0.45230465598741554
2023-09-04 11:54,2,local,SGD,0.05,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,195,0.5835399506990656,False,False,0.5794004225473794
2023-09-04 11:55,0,local,SGD,0.05,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,37,0.7512333648616959,False,False,0.7512333648616959
2023-09-04 11:57,1,local,SGD,0.05,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,34,0.752883386572508,False,False,0.752883386572508
2023-09-04 11:58,2,local,SGD,0.05,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,32,0.7471989686522803,False,False,0.7471989686522803
2023-09-04 12:00,0,local,SGD,0.05,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.7515807378534459,False,False,0.7540961626280067
2023-09-04 12:01,1,local,SGD,0.05,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.7570808102228191,False,False,0.7542911672338405
2023-09-04 12:03,2,local,SGD,0.05,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,3,0.7444778802169062,False,False,0.7511434921981327
2023-09-04 12:04,0,local,SGD,0.25,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,45,0.752709700076633,False,False,0.752709700076633
2023-09-04 12:05,1,local,SGD,0.25,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,78,0.7597333441045889,False,False,0.7597333441045889
2023-09-04 12:06,2,local,SGD,0.25,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,58,0.747393973258114,False,False,0.7472096277072597
2023-09-04 12:07,0,local,SGD,0.25,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,8,0.7515228423548209,False,False,0.7515228423548209
2023-09-04 12:08,1,local,SGD,0.25,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,19,0.7526777229116948,False,False,0.752804172963924
2023-09-04 12:09,2,local,SGD,0.25,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,7,0.7462390927012401,False,False,0.755283020349819
2023-09-04 12:10,0,local,SGD,0.25,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.7390037261812196,False,False,0.7607724336642128
2023-09-04 12:12,1,local,SGD,0.25,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.7389671487925534,False,False,0.7442935346660517
2023-09-04 12:13,2,local,SGD,0.25,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.7373537044704076,False,False,0.7336833991389727
