exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-04 09:13,0,local,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,198,0.4271583619963473,False,False,0.4271583619963473
2023-09-04 09:15,1,local,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,195,0.4490460728647664,False,False,0.4455166611000605
2023-09-04 09:16,2,local,SGD,0.01,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,61,0.40727350215248775,False,False,0.40727350215248775
2023-09-04 09:19,0,local,SGD,0.01,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,194,0.822985417019481,False,False,0.820857757445013
2023-09-04 09:21,1,local,SGD,0.01,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,164,0.810723609887452,False,False,0.807470253252865
2023-09-04 09:24,2,local,SGD,0.01,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,75,0.8083097220763429,False,False,0.8047061184727393
2023-09-04 09:29,0,local,SGD,0.01,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,124,0.841036415999554,False,False,0.841036415999554
2023-09-04 09:34,1,local,SGD,0.01,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,27,0.8348543296818021,False,False,0.8348543296818021
2023-09-04 09:38,2,local,SGD,0.01,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,23,0.8327764727498813,False,False,0.8291728691462777
2023-09-04 09:40,0,local,SGD,0.05,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,164,0.6732213915408612,False,False,0.6710937319663932
2023-09-04 09:41,1,local,SGD,0.05,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,156,0.5011167082628509,False,False,0.4999402376746156
2023-09-04 09:42,2,local,SGD,0.05,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,158,0.5048386806031798,False,False,0.5048386806031798
2023-09-04 09:45,0,local,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,93,0.8426025031571559,False,False,0.8426025031571559
2023-09-04 09:47,1,local,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,104,0.8270452095718095,False,False,0.8270452095718095
2023-09-04 09:49,2,local,SGD,0.05,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,98,0.8325229655396198,False,False,0.826465844588882
2023-09-04 09:51,0,local,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,10,0.8437396041450412,False,False,0.8437396041450412
2023-09-04 09:54,1,local,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,8,0.8410757855999039,False,False,0.8389481260254359
2023-09-04 09:56,2,local,SGD,0.05,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,26,0.8215496610379377,False,False,0.8241776864589582
2023-09-04 09:57,0,local,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,73,0.8129912152329339,False,False,0.823167492609225
2023-09-04 09:58,1,local,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,123,0.8191478881044889,False,False,0.8133170730056001
2023-09-04 09:59,2,local,SGD,0.25,cora,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,111,0.8131075368905618,False,False,0.80707680027159
2023-09-04 10:00,0,local,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,29,0.8519233604204006,False,False,0.848319756816797
2023-09-04 10:01,1,local,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,13,0.8295297127455831,False,False,0.823557927625834
2023-09-04 10:02,2,local,SGD,0.25,cora,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,21,0.8207196010068106,False,False,0.8253747098316355
2023-09-04 10:05,0,local,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,4,0.8394345357178354,False,False,0.8394345357178354
2023-09-04 10:07,1,local,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,4,0.8262696062735874,False,False,0.8241419466991193
2023-09-04 10:10,2,local,SGD,0.25,cora,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,26,0.8255654824950434,False,False,0.8234378229205751
