exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-04 08:37,0,local,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,40,0.21976669078836852,False,False,0.22443958798463018
2023-09-04 08:37,1,local,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,29,0.20836878516878285,False,False,0.22449836656571523
2023-09-04 08:38,2,local,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,34,0.43802328595394263,False,False,0.4542301949104173
2023-09-04 08:40,0,local,SGD,0.01,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,189,0.8341352755318256,False,False,0.8307561495082995
2023-09-04 08:42,1,local,SGD,0.01,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,99,0.8250386477200496,False,False,0.8161950408222064
2023-09-04 08:43,2,local,SGD,0.01,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,187,0.8020811953828942,False,False,0.7974082981866326
2023-09-04 08:46,0,local,SGD,0.01,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,28,0.8542969712328631,False,False,0.8470109967337738
2023-09-04 08:48,1,local,SGD,0.01,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,35,0.846713891884027,False,False,0.8464647253032798
2023-09-04 08:50,2,local,SGD,0.01,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,33,0.8445991477426936,False,False,0.8445991477426936
2023-09-04 08:51,0,local,SGD,0.05,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,193,0.33964560691133333,False,False,0.33964560691133333
2023-09-04 08:52,1,local,SGD,0.05,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,55,0.21148404996629067,False,False,0.2569447857135286
2023-09-04 08:52,2,local,SGD,0.05,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,6,0.439844779578715,False,False,0.4619007997420166
2023-09-04 08:54,0,local,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,53,0.8581891250631548,False,False,0.8597614521071799
2023-09-04 08:55,1,local,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,65,0.8487845520895464,False,False,0.8550738602656471
2023-09-04 08:56,2,local,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,65,0.8518851222417828,False,False,0.8518851222417828
2023-09-04 08:58,0,local,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,6,0.8509031505640655,False,False,0.8509031505640655
2023-09-04 09:00,1,local,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,8,0.8412494110097101,False,False,0.8394279173849378
2023-09-04 09:01,2,local,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,6,0.8550150816845621,False,False,0.8518851222417828
2023-09-04 09:03,0,local,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,93,0.8649767664007498,False,False,0.8649767664007498
2023-09-04 09:04,1,local,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,42,0.8542637276091346,False,False,0.8558213600078886
2023-09-04 09:05,2,local,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,49,0.8534574492858082,False,False,0.8534574492858082
2023-09-04 09:05,0,local,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,14,0.8582185143536973,False,False,0.8550738602656471
2023-09-04 09:06,1,local,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,15,0.8498732406173485,False,False,0.8430855992797536
2023-09-04 09:07,2,local,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,12,0.845937002851243,False,False,0.845937002851243
2023-09-04 09:09,0,local,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.8577054865469318,False,False,0.8595269801717041
2023-09-04 09:10,1,local,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.852178372758344,False,False,0.8506354350048614
2023-09-04 09:12,2,local,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.858145041127341,False,False,0.858145041127341
