exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-04 15:20,0,local,SGD,0.01,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,17,0.5946516669820425,False,False,0.593773511109375
2023-09-04 15:22,1,local,SGD,0.01,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,12,0.6725811574733456,False,False,0.6720861079683951
2023-09-04 15:23,2,local,SGD,0.01,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,3,0.6438749342808251,False,False,0.6730251461930074
2023-09-04 15:25,0,local,SGD,0.01,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,1,0.5946516669820425,False,False,0.5944321280138756
2023-09-04 15:28,1,local,SGD,0.01,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,1,0.673083039531062,False,False,0.673083039531062
2023-09-04 15:29,2,local,SGD,0.01,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.6436553953126583,False,False,0.6787871393528089
2023-09-04 15:35,0,local,SGD,0.01,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,123,0.8189551585979583,False,False,0.8209626868288241
2023-09-04 15:42,1,local,SGD,0.01,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,127,0.791630935536527,False,False,0.7948658673246367
2023-09-04 15:49,2,local,SGD,0.01,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,123,0.8174002003136678,False,False,0.8176352732923672
2023-09-04 15:51,0,local,SGD,0.05,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,3,0.5946516669820425,False,False,0.5946516669820425
2023-09-04 15:52,1,local,SGD,0.05,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,2,0.673083039531062,False,False,0.673083039531062
2023-09-04 15:53,2,local,SGD,0.05,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.6436553953126583,False,False,0.6787871393528089
2023-09-04 15:55,0,local,SGD,0.05,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.5948820817285863,False,False,0.6019032250193859
2023-09-04 15:58,1,local,SGD,0.05,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.7390141318440708,False,False,0.7520146966064294
2023-09-04 16:00,2,local,SGD,0.05,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,199,0.7277268381641052,False,False,0.7380109979687057
2023-09-04 16:05,0,local,SGD,0.05,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,34,0.84805213583816,False,False,0.8525497860640119
2023-09-04 16:10,1,local,SGD,0.05,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,29,0.8581074181817568,False,False,0.860581193615684
2023-09-04 16:16,2,local,SGD,0.05,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,32,0.8418697585107136,False,False,0.845556394455414
2023-09-04 16:18,0,local,SGD,0.25,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.5955733259682175,False,False,0.5948820817285863
2023-09-04 16:20,1,local,SGD,0.25,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.6003339985657024,False,False,0.600011712338706
2023-09-04 16:21,2,local,SGD,0.25,pubmed,louvain,5,1,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,0,0.6436553953126583,False,False,0.6787871393528089
2023-09-04 16:23,0,local,SGD,0.25,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,55,0.7128482040433022,False,False,0.7325075341756334
2023-09-04 16:25,1,local,SGD,0.25,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,62,0.6584662837378356,False,False,0.6947039148414269
2023-09-04 16:27,2,local,SGD,0.25,pubmed,louvain,5,4,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,54,0.7603843538894892,False,False,0.7603843538894892
2023-09-04 16:30,0,local,SGD,0.25,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,49,0.6713345544869097,False,False,0.7466962781508515
2023-09-04 16:33,1,local,SGD,0.25,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,47,0.6689435079308431,False,False,0.7588036725528788
2023-09-04 16:35,2,local,SGD,0.25,pubmed,louvain,5,16,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,23,0.6784306331139498,False,False,0.7697314116443923
