exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,off_diag_weight,loss_dual_weight,public_dataset_name,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-07-31 10:32,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.11339285714285714,0,0.5,0.5,5000,1,0.001,0.5,100.0,0.00032,1,cifar100,True,0.11785714285714285
2023-07-31 12:55,0,local,32,Adam,0.001,office_caltech,,5,1,0.3482142857142857,52,0.5,0.5,5000,1,0.001,0.5,100.0,True,0.39553571428571427
2023-07-31 13:09,0,local,32,Adam,0.001,office_caltech,,5,1,0.3482142857142857,52,0.5,0.5,5000,1,0.001,0.5,100.0,True,0.39553571428571427
2023-08-01 18:20,0,fedmd,256,Adam,0.001,CIFAR10@torchvision,lda,5,1,0.7392999999999998,2,0.5,0.5,5000,1,0.001,0.5,100,True,0.74248
