exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-01 10:53,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.34910714285714284,29,1.0,1.0,5000,1,0.001,0.5,100,True,0.39732142857142855
2023-08-01 11:21,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.44910714285714287,171,0.3,0.3,5000,1,0.001,0.5,100,True,0.4767857142857143
2023-08-01 11:48,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.44553571428571426,123,0.3,0.5,5000,1,0.001,0.5,100,True,0.4892857142857142
2023-08-01 12:15,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.4267857142857142,185,0.3,1.0,5000,1,0.001,0.5,100,True,0.47857142857142854
2023-08-01 12:42,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.4428571428571429,184,0.5,0.3,5000,1,0.001,0.5,100,True,0.47589285714285723
2023-08-01 13:03,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.43035714285714277,101,0.5,0.5,5000,1,0.001,0.5,100,True,0.4714285714285714
2023-08-01 13:30,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.42767857142857146,102,0.5,1.0,5000,1,0.001,0.5,100,True,0.4741071428571428
2023-08-01 13:44,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.35803571428571435,45,1.0,0.3,5000,1,0.001,0.5,100,True,0.38928571428571435
2023-08-01 13:58,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.35803571428571435,45,1.0,0.5,5000,1,0.001,0.5,100,True,0.38928571428571435
2023-08-01 14:11,0,FedAvg,32,Adam,0.001,office_caltech,,5,1,0.35803571428571435,45,1.0,1.0,5000,1,0.001,0.5,100,True,0.38928571428571435
2023-08-01 14:42,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.4553571428571429,41,0.3,0.3,5000,1,0.001,0.5,100,True,0.48571428571428565
2023-08-01 15:11,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.45892857142857146,40,0.3,0.5,5000,1,0.001,0.5,100,True,0.48482142857142857
2023-08-01 15:36,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.44375,62,0.3,1.0,5000,1,0.001,0.5,100,True,0.4758928571428571
2023-08-01 16:09,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.4482142857142858,98,0.5,0.3,5000,1,0.001,0.5,100,True,0.47053571428571433
2023-08-01 16:34,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.44375,29,0.5,0.5,5000,1,0.001,0.5,100,True,0.475
2023-08-01 17:03,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.43125,23,0.5,1.0,5000,1,0.001,0.5,100,True,0.4616071428571429
2023-08-01 17:58,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3848214285714286,26,1.0,0.3,5000,1,0.001,0.5,100,True,0.42142857142857143
2023-08-01 18:52,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3848214285714286,26,1.0,0.5,5000,1,0.001,0.5,100,True,0.42142857142857143
2023-08-01 19:45,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3848214285714286,26,1.0,1.0,5000,1,0.001,0.5,100,True,0.42142857142857143
2023-08-01 20:21,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.4508928571428571,58,0.3,0.3,5000,1,0.001,0.5,100,True,0.47232142857142856
2023-08-01 21:01,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.43839285714285714,11,0.3,0.5,5000,1,0.001,0.5,100,True,0.47857142857142865
