exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,off_diag_weight,loss_dual_weight,public_dataset_name,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-08 10:31,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.1142857142857143,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,10,cifar100,True,0.13839285714285715
2023-08-08 10:48,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.14017857142857143,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,0,cifar100,True,0.16428571428571428
2023-08-08 11:05,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.1375,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,1,cifar100,True,0.15982142857142856
2023-08-08 11:22,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.13035714285714287,0,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,10,cifar100,True,0.15357142857142855
2023-08-08 11:42,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.11607142857142858,1,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,cifar100,True,0.14285714285714288
2023-08-08 12:00,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.11339285714285714,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,cifar100,True,0.14553571428571427
2023-08-08 12:18,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.1267857142857143,39,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,cifar100,True,0.15714285714285714
2023-08-08 12:39,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.10803571428571428,39,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,cifar100,True,0.13392857142857145
2023-08-08 13:00,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.11696428571428572,1,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,cifar100,True,0.15
2023-08-08 13:37,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.11785714285714285,29,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,cifar100,True,0.15089285714285713
2023-08-08 13:55,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.13303571428571428,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,cifar100,True,0.15357142857142858
2023-08-08 14:14,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.13660714285714287,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,cifar100,True,0.15000000000000002
2023-08-08 14:32,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.1285714285714286,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,cifar100,True,0.16696428571428573
2023-08-08 14:48,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.13214285714285715,41,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,cifar100,True,0.15714285714285714
2023-08-08 15:04,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.13214285714285715,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,cifar100,True,0.16428571428571428
2023-08-08 15:22,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.12946428571428573,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,cifar100,True,0.1660714285714286
2023-08-08 15:38,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11160714285714286,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,cifar100,True,0.12767857142857145
2023-08-08 15:57,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11875,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,cifar100,True,0.15446428571428572
2023-08-08 16:13,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11160714285714286,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,cifar100,True,0.14999999999999997
2023-08-08 16:29,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.1330357142857143,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,cifar100,True,0.15446428571428572
2023-08-08 16:48,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.13392857142857145,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,cifar100,True,0.15535714285714286
2023-08-08 17:02,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.1267857142857143,5,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,cifar100,True,0.16071428571428573
