exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_bac_avg,individual_best_f1score_avg,individual_best_test_acc_avg
2024-04-15 20:17,0,global,SGD,0.01,computers,louvain,1,4,0.5,,399,0.38072727272727275,True,True,0.29833698909934414,0.36671576102180564,0.38072727272727275
