exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,delta,mu,lamda,imb_ratio,beta,local_eval_whole_test_dataset,individual_best_precision_avg,individual_best_f1score_avg,individual_best_test_acc_avg
2024-04-03 20:22,0,fgpl_worker,SGD,0.05,citeseer,louvain,7,5,0.5,model_heterogeneity/model_settings/7_Heterogeneous_GNNs.yaml,15,0.7481778221986437,True,0.1,0.5,0.5,1,100,True,0.7475505422838898,0.7594347056904043,0.7475505422838898
