exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,delta,mu,lamda,imb_ratio,beta,local_eval_whole_test_dataset,individual_best_precision_avg,individual_best_f1score_avg,individual_best_test_acc_avg
2024-04-12 22:42,1,fgpl_worker,SGD,0.3,computers,louvain,10,5,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,2,0.5938483860585977,True,0.1,0.5,0.5,100,100,True,0.91243880148097,0.6388010292450108,0.7243979539552532
