exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,delta,mu,lamda,imb_ratio,beta,local_eval_whole_test_dataset,individual_best_precision_avg,individual_best_f1score_avg,individual_best_test_acc_avg
2024-04-05 20:44,1,fgpl_worker,SGD,0.25,computers,louvain,5,5,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,3,0.3193880180035529,True,0.3,0.3,0.7,80,100,True,0.5856134088398106,0.4518200788339077,0.5856134088398106
