exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,delta,mu,lamda,imb_ratio,beta,local_eval_whole_test_dataset,individual_best_precision_avg,individual_best_f1score_avg,individual_best_test_acc_avg
2024-04-12 22:02,0,fgpl_worker,SGD,0.05,citeseer,louvain,5,5,0.5,model_heterogeneity/model_settings/5_Heterogeneous_GNNs.yaml,12,0.7566351136505854,True,0.1,0.5,0.5,1,100,True,0.6786183486275057,0.7676749039533788,0.7615356046169106
