exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,delta,mu,lamda,imb_ratio,beta,local_eval_whole_test_dataset,individual_best_precision_avg,individual_best_f1score_avg,individual_best_test_acc_avg
2024-04-03 20:53,0,fgpl_worker,SGD,0.05,citeseer,louvain,10,5,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,9,0.7062899730328449,True,0.1,0.5,0.5,1,100,True,0.731174263922423,0.7331599559934021,0.731174263922423
