exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-03 15:06,0,fedkd,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,58,0.3385662330220638,False,False,0.33542157893401353
2023-09-03 15:07,1,fedkd,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,0,0.5002237922206066,False,False,0.5082758154403946
2023-09-03 15:08,2,fedkd,SGD,0.01,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,16,0.19063363310409687,False,False,0.2095603362134838
2023-09-03 15:09,0,fedkd,SGD,0.01,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,55,0.33310175214774684,False,False,0.3704555404272978
2023-09-03 15:10,1,fedkd,SGD,0.01,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,0,0.5036176128894041,False,False,0.5472313200545131
2023-09-03 15:13,2,fedkd,SGD,0.01,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,187,0.7793281030032001,False,False,0.7777557759591748
2023-09-03 15:18,0,fedkd,SGD,0.01,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,52,0.861568251086681,False,False,0.8576907919016605
2023-09-03 15:23,1,fedkd,SGD,0.01,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,35,0.8513867890802885,False,False,0.8451856487758156
2023-09-03 15:29,2,fedkd,SGD,0.01,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,51,0.8542528872970493,False,False,0.8508884559187943
2023-09-03 15:30,0,fedkd,SGD,0.05,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,11,0.34220922027160844,False,False,0.3343475850514827
2023-09-03 15:31,1,fedkd,SGD,0.05,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,0,0.5036176128894041,False,False,0.5129634072819275
2023-09-03 15:32,2,fedkd,SGD,0.05,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,3,0.19686416269911244,False,False,0.21573208722741433
2023-09-03 15:34,0,fedkd,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,78,0.8623930783884649,False,False,0.8537839434260975
2023-09-03 15:36,1,fedkd,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,62,0.8537839434260975,False,False,0.8412934949455239
2023-09-03 15:38,2,fedkd,SGD,0.05,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,96,0.8553415758248514,False,False,0.8498770949505344
2023-09-03 15:41,0,fedkd,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,21,0.8558546036316169,False,False,0.8610699179251867
2023-09-03 15:43,1,fedkd,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,12,0.8579546531276789,False,False,0.8582185143536973
2023-09-03 15:47,2,fedkd,SGD,0.05,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,15,0.8651818490456832,False,False,0.8501115668860103
2023-09-03 15:49,0,fedkd,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,128,0.8587500911389201,False,False,0.8592778135909569
2023-09-03 15:50,1,fedkd,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,157,0.8569139028688766,False,False,0.8542969712328631
2023-09-03 15:52,2,fedkd,SGD,0.25,cora,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,187,0.8516985885753069,False,False,0.8537692487808263
2023-09-03 15:55,0,fedkd,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,36,0.8477584964760153,False,False,0.8495799901007876
2023-09-03 15:57,1,fedkd,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,83,0.8548099990396286,False,False,0.8459625378085995
2023-09-03 15:58,2,fedkd,SGD,0.25,cora,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,25,0.8378115064050987,False,False,0.8461567801414477
2023-09-03 16:01,0,fedkd,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.8597467574619087,False,False,0.8610405286346442
2023-09-03 16:04,1,fedkd,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,67,0.8548099990396286,False,False,0.8608207513444395
2023-09-03 16:06,2,fedkd,SGD,0.25,cora,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,3,0.8680920311982576,False,False,0.864449043948713
