exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-03 21:05,0,fedkd,SGD,0.01,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,129,0.39829881482528684,False,False,0.3969489296625792
2023-09-03 21:08,1,fedkd,SGD,0.01,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,79,0.375548801080716,False,False,0.3975126253701216
2023-09-03 21:10,2,fedkd,SGD,0.01,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,129,0.43001028879306963,False,False,0.4325257135676306
2023-09-03 21:14,0,fedkd,SGD,0.01,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,195,0.7734439182237302,False,False,0.7654071029698372
2023-09-03 21:18,1,fedkd,SGD,0.01,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,172,0.7506315209573851,False,False,0.7558680341673202
2023-09-03 21:22,2,fedkd,SGD,0.01,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,158,0.7708599388955649,False,False,0.7679545049093363
2023-09-03 21:26,0,fedkd,SGD,0.01,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,21,0.7641364314157132,False,False,0.7693622855706689
2023-09-03 21:30,1,fedkd,SGD,0.01,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,20,0.7560523797181746,False,False,0.7622381098241705
2023-09-03 21:36,2,fedkd,SGD,0.01,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,35,0.7607724336642128,False,False,0.7607145381655879
2023-09-03 21:38,0,fedkd,SGD,0.05,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,199,0.6948810729965745,False,False,0.6935205287788874
2023-09-03 21:41,1,fedkd,SGD,0.05,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,191,0.6671384701002289,False,False,0.6645544907720634
2023-09-03 21:43,2,fedkd,SGD,0.05,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,197,0.6506169348821501,False,False,0.6493249452180675
2023-09-03 21:45,0,fedkd,SGD,0.05,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,40,0.7599283487104227,False,False,0.7637357631490663
2023-09-03 21:47,1,fedkd,SGD,0.05,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,38,0.7573443693822574,False,False,0.7635986540418576
2023-09-03 21:48,2,fedkd,SGD,0.05,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,47,0.7677016048048775,False,False,0.7704226932402517
2023-09-03 21:51,0,fedkd,SGD,0.05,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.7680230594629407,False,False,0.7623858779863587
2023-09-03 21:54,1,fedkd,SGD,0.05,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.763493522099587,False,False,0.7638149767576502
2023-09-03 21:57,2,fedkd,SGD,0.05,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,6,0.7580620042838181,False,False,0.7540489261843613
2023-09-03 21:58,0,fedkd,SGD,0.25,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,83,0.7695100537328572,False,False,0.7720361375623975
2023-09-03 22:00,1,fedkd,SGD,0.25,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,63,0.7679545049093363,False,False,0.7729960135134376
2023-09-03 22:01,2,fedkd,SGD,0.25,citeseer,louvain,3,1,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,85,0.75948044400013,False,False,0.7677016048048775
2023-09-03 22:03,0,fedkd,SGD,0.25,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,10,0.7627865462530056,False,False,0.7678173958021276
2023-09-03 22:04,1,fedkd,SGD,0.25,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,9,0.7544389353960287,False,False,0.766446192529461
2023-09-03 22:05,2,fedkd,SGD,0.25,citeseer,louvain,3,4,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,15,0.763435626600962,False,False,0.7647276162650446
2023-09-03 22:07,0,fedkd,SGD,0.25,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.7600547987626521,False,False,0.7613467884267348
2023-09-03 22:10,1,fedkd,SGD,0.25,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,4,0.7441351074488841,False,False,0.7389671487925534
2023-09-03 22:12,2,fedkd,SGD,0.25,citeseer,louvain,3,16,0.5,model_heterogeneity/model_settings/3_Heterogeneous_GNNs.yaml,1,0.7502994072443426,False,False,0.7460440880954063
