exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-03 17:42,0,fedkd,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,11,0.4397683482446748,False,False,0.5456197230853537
2023-09-03 17:46,1,fedkd,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.445077306930704,False,False,0.5441505839412073
2023-09-03 17:48,2,fedkd,SGD,0.01,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,31,0.4130491098246692,False,False,0.45413352086626
2023-09-03 17:56,0,fedkd,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,168,0.7538106605984816,False,False,0.7629106890337768
2023-09-03 18:02,1,fedkd,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,176,0.762266167284696,False,False,0.743501620152094
2023-09-03 18:10,2,fedkd,SGD,0.01,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,186,0.7661006792315511,False,False,0.7499946998738853
2023-09-03 18:21,0,fedkd,SGD,0.01,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,31,0.7964014854839355,False,False,0.7740158645689027
2023-09-03 18:34,1,fedkd,SGD,0.01,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,40,0.7842140950806197,False,False,0.7856372266520888
2023-09-03 18:53,2,fedkd,SGD,0.01,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,37,0.8079448333827244,False,False,0.7924150044298666
2023-09-03 18:57,0,fedkd,SGD,0.05,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,143,0.6953295459660422,False,False,0.7510328122014632
2023-09-03 19:02,1,fedkd,SGD,0.05,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,196,0.6910337232891453,False,False,0.6989793463471117
2023-09-03 19:06,2,fedkd,SGD,0.05,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,194,0.6875172738508304,False,False,0.6978121230609048
2023-09-03 19:12,0,fedkd,SGD,0.05,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,96,0.8059008963476094,False,False,0.7971949342879887
2023-09-03 19:20,1,fedkd,SGD,0.05,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,55,0.8083673093096113,False,False,0.8003747525567597
2023-09-03 19:29,2,fedkd,SGD,0.05,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,58,0.8051622246870723,False,False,0.7954117364560105
2023-09-03 19:39,0,fedkd,SGD,0.05,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,17,0.8010237250042029,False,False,0.7845150196486073
2023-09-03 19:53,1,fedkd,SGD,0.05,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,22,0.8037177802426279,False,False,0.7957455625550593
2023-09-03 20:09,2,fedkd,SGD,0.05,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,19,0.7914377838762496,False,False,0.8015084213217543
2023-09-03 20:14,0,fedkd,SGD,0.25,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,157,0.8033197861375303,False,False,0.7935293468689324
2023-09-03 20:18,1,fedkd,SGD,0.25,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,89,0.8013694315276012,False,False,0.7913764209406959
2023-09-03 20:23,2,fedkd,SGD,0.25,cora,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,98,0.8051895142337882,False,False,0.807856180900455
2023-09-03 20:28,0,fedkd,SGD,0.25,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,63,0.7808834065933462,False,False,0.7906969899977225
2023-09-03 20:34,1,fedkd,SGD,0.25,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,40,0.7974790095570485,False,False,0.7954727449234221
2023-09-03 20:38,2,fedkd,SGD,0.25,cora,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,68,0.7772584885764182,False,False,0.7767184721644405
2023-09-03 20:46,0,fedkd,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,31,0.7952368118069926,False,False,0.7822922079491892
2023-09-03 20:54,1,fedkd,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,3,0.789554059939331,False,False,0.7723183584957847
2023-09-03 21:03,2,fedkd,SGD,0.25,cora,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,30,0.7916557643169234,False,False,0.789065744627158
