exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-03 23:36,0,fedkd,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,5,0.43937451181868437,False,False,0.4186685344324389
2023-09-03 23:39,1,fedkd,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,33,0.4187432113452787,False,False,0.41997777924651325
2023-09-03 23:43,2,fedkd,SGD,0.01,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,22,0.4532934758955432,False,False,0.44333380711482595
2023-09-03 23:51,0,fedkd,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,187,0.7347230780678202,False,False,0.7192535060023347
2023-09-03 23:58,1,fedkd,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,125,0.7318999264932178,False,False,0.7227913521654654
2023-09-04 00:06,2,fedkd,SGD,0.01,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,157,0.7338898417810412,False,False,0.7267850363885646
2023-09-04 00:14,0,fedkd,SGD,0.01,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,11,0.7372088358412492,False,False,0.7150105912830462
2023-09-04 00:23,1,fedkd,SGD,0.01,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,16,0.7254051673857684,False,False,0.7186667419465038
2023-09-04 00:32,2,fedkd,SGD,0.01,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,16,0.7364104583910593,False,False,0.7305583649407924
2023-09-04 00:37,0,fedkd,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,189,0.6911018980391538,False,False,0.6833252235274679
2023-09-04 00:42,1,fedkd,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,187,0.7024519836151412,False,False,0.6950256815972059
2023-09-04 00:47,2,fedkd,SGD,0.05,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,156,0.70563753639853,False,False,0.6953070742716246
2023-09-04 00:51,0,fedkd,SGD,0.05,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,52,0.7345017435161794,False,False,0.7131847587661256
2023-09-04 00:56,1,fedkd,SGD,0.05,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,45,0.730322736435374,False,False,0.7191870610090003
2023-09-04 01:02,2,fedkd,SGD,0.05,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,32,0.7239984033930875,False,False,0.7267254060850027
2023-09-04 01:09,0,fedkd,SGD,0.05,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,10,0.728677684154463,False,False,0.7209409781072547
2023-09-04 01:15,1,fedkd,SGD,0.05,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,7,0.725105158103303,False,False,0.7232045247597014
2023-09-04 01:22,2,fedkd,SGD,0.05,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,24,0.7290145548829233,False,False,0.7186355048858958
2023-09-04 01:25,0,fedkd,SGD,0.25,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,109,0.7333948970242834,False,False,0.7276822831967473
2023-09-04 01:29,1,fedkd,SGD,0.25,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,61,0.725894762530689,False,False,0.7263876118533868
2023-09-04 01:34,2,fedkd,SGD,0.25,citeseer,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,59,0.7396802996609007,False,False,0.7440092296595244
2023-09-04 01:37,0,fedkd,SGD,0.25,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,10,0.7368144312862605,False,False,0.7411515693874435
2023-09-04 01:39,1,fedkd,SGD,0.25,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,31,0.7254651663305077,False,False,0.728948597129728
2023-09-04 01:42,2,fedkd,SGD,0.25,citeseer,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,7,0.7286466043114158,False,False,0.7285690045149471
2023-09-04 01:48,0,fedkd,SGD,0.25,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.7276079791969905,False,False,0.7198302014192126
2023-09-04 01:58,1,fedkd,SGD,0.25,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,82,0.707081701326038,False,False,0.7242797053287995
2023-09-04 02:04,2,fedkd,SGD,0.25,citeseer,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.7378819111094709,False,False,0.727612255488938
