exp_time,seed,method,optimizer,lr,datasets,splitter,client_num,local_updates,dropout,client_cfg_file,best_round,test_acc,whole_test_dataset,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-09-04 06:09,0,fedkd,SGD,0.01,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,20,0.5514135783776095,False,False,0.6250909236024894
2023-09-04 06:14,1,fedkd,SGD,0.01,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.5514135783776095,False,False,0.5915507173027812
2023-09-04 06:16,2,fedkd,SGD,0.01,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,7,0.5568726354495698,False,False,0.5962685620241922
2023-09-04 06:23,0,fedkd,SGD,0.01,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,2,0.5514135783776095,False,False,0.6212335587756356
2023-09-04 06:30,1,fedkd,SGD,0.01,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.5514135783776095,False,False,0.5522775092631386
2023-09-04 06:33,2,fedkd,SGD,0.01,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.5578651912808353,False,False,0.589320590341868
2023-09-04 06:41,0,fedkd,SGD,0.01,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.5511666647973625,False,False,0.5511666647973625
2023-09-04 06:50,1,fedkd,SGD,0.01,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.5509197512171158,False,False,0.5509197512171156
2023-09-04 07:09,2,fedkd,SGD,0.01,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.7712476431433644,False,False,0.7765500561910359
2023-09-04 07:13,0,fedkd,SGD,0.05,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,4,0.5514135783776095,False,False,0.6251186376974185
2023-09-04 07:18,1,fedkd,SGD,0.05,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.5514135783776095,False,False,0.572756321662372
2023-09-04 07:19,2,fedkd,SGD,0.05,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,1,0.5551356627448552,False,False,0.589804712734296
2023-09-04 07:23,0,fedkd,SGD,0.05,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.5509197512171158,False,False,0.5509197512171156
2023-09-04 07:27,1,fedkd,SGD,0.05,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.5509197512171158,False,False,0.5509197512171156
2023-09-04 07:30,2,fedkd,SGD,0.05,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.5514135783776095,False,False,0.5514135783776094
2023-09-04 07:50,0,fedkd,SGD,0.05,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.8209218233433141,False,False,0.8309535709443547
2023-09-04 08:10,1,fedkd,SGD,0.05,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.8108731017111921,False,False,0.8278019971160315
2023-09-04 08:30,2,fedkd,SGD,0.05,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.8117707138531708,False,False,0.8268658468898422
2023-09-04 08:34,0,fedkd,SGD,0.25,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.5511666647973625,False,False,0.5511666647973625
2023-09-04 08:39,1,fedkd,SGD,0.25,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.5514135783776095,False,False,0.5514135783776094
2023-09-04 08:45,2,fedkd,SGD,0.25,pubmed,louvain,10,1,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.5511666647973625,False,False,0.5514687796009878
2023-09-04 08:50,0,fedkd,SGD,0.25,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6281564546758183,False,False,0.7034424750782
2023-09-04 08:56,1,fedkd,SGD,0.25,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6368510418818009,False,False,0.6914106745112875
2023-09-04 09:05,2,fedkd,SGD,0.25,pubmed,louvain,10,4,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.7132800697841802,False,False,0.7604111407417274
2023-09-04 09:19,0,fedkd,SGD,0.25,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6236183540131668,False,False,0.6813206481585391
2023-09-04 09:34,1,fedkd,SGD,0.25,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.678143791165412,False,False,0.7151425107793679
2023-09-04 09:47,2,fedkd,SGD,0.25,pubmed,louvain,10,16,0.5,model_heterogeneity/model_settings/10_Heterogeneous_GNNs.yaml,0,0.6307564078169844,False,False,0.6756280476569896
