exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,off_diag_weight,loss_dual_weight,public_dataset_name,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-01 23:41,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.10625,0,0.5,0.5,5000,1,0.001,0.5,100,0.0051,10,cifar100,True,0.12946428571428573
2023-08-02 00:04,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11607142857142856,14,0.5,0.5,5000,1,0.001,0.5,100,0.0051,10,fashion_minist,True,0.12767857142857145
2023-08-02 00:29,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.1348214285714286,9,0.5,0.5,5000,1,0.001,0.5,100,0.00032,0,cifar100,True,0.15446428571428572
2023-08-02 00:46,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11964285714285716,17,0.5,0.5,5000,1,0.001,0.5,100,0.00032,0,fashion_minist,True,0.1464285714285714
2023-08-02 01:10,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.13035714285714284,0,0.5,0.5,5000,1,0.001,0.5,100,0.00032,1,cifar100,True,0.15892857142857145
2023-08-02 01:34,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.12232142857142858,17,0.5,0.5,5000,1,0.001,0.5,100,0.00032,1,fashion_minist,True,0.1508928571428571
2023-08-02 01:57,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.12946428571428573,7,0.5,0.5,5000,1,0.001,0.5,100,0.00032,10,cifar100,True,0.1625
2023-08-02 02:29,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.125,17,0.5,0.5,5000,1,0.001,0.5,100,0.00032,10,fashion_minist,True,0.15357142857142855
2023-08-02 02:48,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.14107142857142857,22,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,0,cifar100,True,0.16875
2023-08-02 03:08,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.13392857142857145,25,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,0,fashion_minist,True,0.1625
2023-08-02 03:37,0,fccl,32,Adam,0.01,office_caltech,,5,1,0.1285714285714286,71,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,1,cifar100,True,0.17410714285714285
