exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,off_diag_weight,loss_dual_weight,public_dataset_name,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-04 02:12,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.46417486170866623,124,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,1,cifar100,True,0.5509373079287031
2023-08-04 03:50,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.32117393976644126,99,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,1,fashion_minist,True,0.39761063306699446
2023-08-04 05:49,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.4616856177012907,102,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,10,cifar100,True,0.5482252612169638
2023-08-04 06:44,0,fccl,256,Adam,0.01,SVHN@torchvision,lda,5,1,0.274039643515673,66,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,10,fashion_minist,True,0.3474339274738783
2023-08-04 07:34,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.4285648432698218,1,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,0,cifar100,True,0.5185540872771973
2023-08-04 08:28,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.29680393362015983,14,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,0,fashion_minist,True,0.3295482483097726
2023-08-04 09:34,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.4801475107559926,28,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,1,cifar100,True,0.518723110018439
2023-08-04 10:30,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.33087738168408115,48,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,1,fashion_minist,True,0.3823524892440074
2023-08-04 11:34,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.4460356484326982,75,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,10,cifar100,True,0.502158881376767
2023-08-04 13:00,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.35413337430854336,56,0.5,0.5,5000,1,0.001,0.5,1.0,0.0051,10,fashion_minist,True,0.3970190534726491
2023-08-04 14:59,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.44840196681007993,137,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,0,cifar100,True,0.5287722802704364
2023-08-04 15:50,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.2985786724031961,52,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,0,fashion_minist,True,0.33181468961278426
2023-08-04 16:56,0,fccl,256,Adam,0.001,SVHN@torchvision,lda,5,1,0.4336278426551936,48,0.5,0.5,5000,1,0.001,0.5,1.0,0.00032,1,cifar100,True,0.4915719114935464
